"","logFC","logCPM","F","PValue","FDR"
"S100A4",0.541657033697786,2.18385878310453,46.8515472026611,7.7284311088782e-06,0.00159226956695158
"EDN1",-0.487962576889109,5.10428522214925,46.8170064116618,7.75992747277035e-06,0.00159226956695158
"ADGRB2",0.430181065913357,1.87933692607058,46.7185465518291,7.85051700643183e-06,0.00159226956695158
"MAP3K14",0.275916340745759,4.09905555106003,45.8922816698379,8.66024767928442e-06,0.00173104544916943
"ZSCAN12P1",-0.354797426567735,2.40635352747469,45.1406401779057,9.4806303570966e-06,0.00186795505550109
"EPHB2",0.645301804461959,1.0826102401113,44.3632109579063,1.04239775242277e-05,0.00198607359599216
"ADGRF4",0.238441295433008,3.49813044959084,44.1968216171361,1.06395524475159e-05,0.00198607359599216
"NINJ1",0.232663206497122,4.20550832855836,44.0898820270394,1.07807924688221e-05,0.00198607359599216
"TP53",-0.19019303981776,6.23061568464568,44.0124111719894,1.08844503764616e-05,0.00198607359599216
"GYLTL1B",0.296813183107979,5.46331088361309,43.9311986453965,1.09943393003893e-05,0.00198607359599216
"DPYSL3",-0.213070324312422,5.20412476568286,43.8737437990921,1.10728474101172e-05,0.00198607359599216
"CXCL16",-0.303357947517634,3.99286502194423,43.7697515504374,1.12165803501491e-05,0.00198607359599216
"PMAIP1",-0.298734781363877,4.54175363443154,43.7585819895709,1.12321447569162e-05,0.00198607359599216
"LENG9",0.253413973514728,2.7608584687848,43.4065565269203,1.17355608428303e-05,0.00202819003911435
"KDSR",0.235894872591979,6.38637036559886,43.38688545796,1.17644433823338e-05,0.00202819003911435
"PSMB9",-0.396932440848707,2.44772190718963,43.0962879192745,1.22007257057724e-05,0.00207739592692917
"CD274",-0.268183078768457,4.69828465467371,42.9988643433454,1.23511068741439e-05,0.00207739592692917
"ASH2L",0.213966544071137,4.65814819224058,42.8646526596528,1.25617550596062e-05,0.00208737019014565
"TNS1",0.343000423573634,3.9760212318635,42.5241300965646,1.3114887495444e-05,0.00215333962306147
"FLG",-0.879168911348205,6.24211705378908,41.9797658332279,1.40579654005972e-05,0.00228102892711808
"HTRA1",0.301892472696049,7.09527292584826,41.64729288415,1.46720096255759e-05,0.00235298089251096
"LCE3D",-1.11592210873695,4.34584175648425,41.206281980108,1.55343888962853e-05,0.00246264703054675
"FGF5",-0.339862815184059,3.36409494258629,40.7283686736473,1.65350133304212e-05,0.00258010383867172
"PRICKLE2",0.208745109687187,4.8218218816937,40.6758253230676,1.66494519751873e-05,0.00258010383867172
"PRR9",0.529861634103174,3.18141724462933,40.4304126577026,1.71960865237279e-05,0.00263520472594729
"LCE3E",-0.954318627370154,1.48111938210605,40.3400225345963,1.74025689062546e-05,0.00263754099291279
"SLITRK6",0.596739108936065,1.26306862004388,40.0369038545652,1.81159670988253e-05,0.00271581976333694
"DBNDD2",-0.210071971062654,4.42383993500418,39.8488397590504,1.85753674476004e-05,0.00275474696599252
"NAGK",-0.207364423551211,4.02956669279503,39.6226139953518,1.91457308276788e-05,0.0028020266243531
"SLIT2",-0.166010783881933,6.38040655203861,39.5625528006482,1.93005024154252e-05,0.0028020266243531
"CADM4",0.383490607856682,2.95476407154705,39.3798641947637,1.97801337171266e-05,0.00284174587736052
