"","logFC","logCPM","F","PValue","FDR"
"LGALSL",0.664157174424553,5.9564324485034,328.319464744984,2.42098262538529e-12,1.07483818945735e-09
"PPARGC1B",0.480856916039646,4.92429745584477,316.862314411464,3.20416748236565e-12,1.3780924081187e-09
"SAT1",0.470811493286293,6.49385643647338,301.823254270005,4.69918375769002e-12,1.95984442597236e-09
"CPA4",-0.500924723360654,7.2957871485143,290.865721226392,6.28397878067643e-12,2.54371764583676e-09
"HEPHL1",1.43599619837292,5.92106510938163,287.653055340153,6.85639379207356e-12,2.69612993600881e-09
"CXCL6",2.52287278724337,-0.963276997456768,284.063208445945,7.56622653903047e-12,2.89261044046323e-09
"KRT34",0.616905593181381,3.74761211437076,273.526581454072,1.01737178347494e-11,3.78434806917989e-09
"S100A9",1.77633787998636,7.44716642346111,268.564241860655,1.17402667591009e-11,4.14466912368367e-09
"SPRR2E",2.4721316372056,5.24427214968749,268.551318375135,1.17446847216205e-11,4.14466912368367e-09
"IGFBP3",1.16068843991648,2.69742001581868,263.267194946022,1.3717714927536e-11,4.71992276369196e-09
"ITGB6",-0.411014066944017,6.2063853547184,255.188097232415,1.74946703404277e-11,5.87266214378798e-09
"FEZ1",0.313756473862027,6.48919601134281,249.796194132394,2.06617287847978e-11,6.77065174440886e-09
"MT2A",0.421875653087305,10.0451300927659,240.5562722164,2.77001042411597e-11,8.86596592258327e-09
"ARHGEF37",0.931638816352486,3.82164018511879,239.793464961908,2.83920268512991e-11,8.88089694441884e-09
"SYT8",-0.874428999271998,3.74305608431423,238.526444070128,2.958454638233e-11,9.04826915244462e-09
"SULT1E1",-0.776888062532708,1.93803221534167,232.759385280879,3.57716280181606e-11,1.07027155742162e-08
"NFKBIA",0.498384923299716,6.59796292992237,227.13761732381,4.32314259245069e-11,1.26594492552976e-08
"SOD2",0.433440279232096,4.88373322173137,221.689215078499,5.21630034888042e-11,1.47073078359495e-08
"LCN2",1.78683430327947,4.54883130413983,221.434887749317,5.26278359199511e-11,1.47073078359495e-08
"CYB5R2",0.561863114136938,3.42861554686189,220.684573695709,5.40264595249703e-11,1.47073078359495e-08
"REL",0.436791082566817,5.28048411291247,220.435868303944,5.44992152607298e-11,1.47073078359495e-08
"TNFRSF6B",-0.55875313150445,5.56095435962242,215.772061203672,6.42824675752402e-11,1.70138384853467e-08
"FLOT1",-0.448909025210501,5.12682019875045,214.114477575904,6.82221323503355e-11,1.77158718403334e-08
"TMEM132A",0.504684746973421,5.59715015509232,211.886612687756,7.39504657142529e-11,1.8847782585653e-08
"MMP2",-0.418880862993287,4.7262867396564,207.661065939207,8.63588649572339e-11,2.1610128334662e-08
"NFKBID",0.935812833384454,2.0717542439778,205.525953450609,9.35045394582663e-11,2.29804102957878e-08
"SLPI",1.00506975680357,6.19394995377176,197.959026956382,1.24720286730891e-10,2.98771446727647e-08
"GPR68",0.801770747795919,1.93242714248559,197.438603666818,1.2726341677049e-10,2.98771446727647e-08
"FST",0.316055366890685,8.16714329372526,197.274164675801,1.28079018796274e-10,2.98771446727647e-08
"RASSF10",0.734821965831587,2.44788328824076,193.123098358198,1.50741970794667e-10,3.45776957341168e-08
"RNF152",0.613398879323909,2.73835153859204,192.643507459569,1.53638309236445e-10,3.4664328688872e-08
"PML",0.311066618165296,7.33393689481458,191.513058622344,1.60715367405962e-10,3.56762193807782e-08
"ARNTL2",0.364930435388954,6.80240224227935,188.449435392901,1.81803762256472e-10,3.96746592372543e-08
"CDC42EP1",0.465258716813336,6.61751100854075,188.087595814157,1.84493074997041e-10,3.96746592372543e-08
"IFNGR1",0.446160839604681,4.99670757774659,182.786705706352,2.29470491662691e-10,4.85877288731326e-08
"SVIL",0.272865604055348,6.3720879125658,181.573731504798,2.41414421492743e-10,5.03422224697669e-08
"S100A8",1.87077793146473,6.32958136631401,180.853501344266,2.48835335079254e-10,5.11152345775489e-08
"IL1A",0.561345062973788,7.42540150308477,179.282530692807,2.65925818678521e-10,5.38226035657718e-08
"NOD2",1.53229799024167,1.72044312934456,175.593486618623,3.11479328389841e-10,6.21288405308606e-08
"TSPAN14",0.311414174276152,7.47589344038217,174.973875973531,3.19957793663005e-10,6.29082730597705e-08
"IDH3A",0.352060865831783,5.52301340137512,174.418222202779,3.27781588135924e-10,6.35388450354186e-08
"ZC3H12C",0.458386332286838,5.25799417743047,168.76138335271,4.20899708669123e-10,8.04561484779602e-08
"CXCL8",2.23716900730696,3.66739121618981,167.768970903637,4.40122080445639e-10,8.29780848379909e-08
"DUSP7",0.243919781693508,8.07766439334921,166.646235091668,4.63064614501893e-10,8.61237606674264e-08
"SLC11A2",0.405196960625788,4.74035495132899,165.453353169707,4.88920632913082e-10,8.97201956104366e-08
"ARHGEF28",0.261643330733173,7.52705168254096,163.481262334694,5.35293778324791e-10,9.69374772511065e-08
"SH3TC1",-0.365792633628285,4.9072003945311,162.661424742929,5.56006835825004e-10,9.93808062527212e-08
"PRSS23",-0.317292557996899,6.6839225678353,160.05419753266,6.28092437434113e-10,1.10826105338535e-07
"KRT4",-0.576388956171684,2.60987832673925,158.462049445292,6.77239814120714e-10,1.17985462806878e-07
"NAV3",0.291576369281832,5.99116986913454,155.92037028912,7.64892158050475e-10,1.3094800582043e-07
"TRNP1",-0.305150902506648,6.11072315624316,155.76432869986,7.70674160535842e-10,1.3094800582043e-07
"CXCL16",0.531234873819772,3.99286502194423,152.461050174779,9.05346728501801e-10,1.51954719809394e-07
"CLDN7",0.5777065158798,3.97885099760635,150.731849350568,9.86233788860119e-10,1.63536573928697e-07
"HTRA1",-0.376860406945834,7.09527292584826,150.268800450572,1.00924735582523e-09,1.65360373312175e-07
"GRK5",0.524904148406512,3.4552302867388,149.143853556156,1.06770709525304e-09,1.72880620611383e-07
"FN1",-0.417446734189241,12.2191897324684,148.479998708793,1.10398144861763e-09,1.76675542759587e-07
"FUT8",0.482800208585654,3.81171151008258,147.407894009381,1.16551779317492e-09,1.84379556177776e-07
"CKAP4",0.253670359270147,7.38459889498734,146.615258877744,1.21348726255094e-09,1.8978664993737e-07
"PCDH7",-0.238276821532931,6.31421856623719,144.238000475623,1.37116024107207e-09,2.12036835931178e-07
"RND3",0.372169395395872,6.83055662968232,143.155363068179,1.45047933346635e-09,2.21374334123505e-07
"SLC43A3",0.468891742639914,6.64608059960748,142.981222797186,1.46371172020918e-09,2.21374334123505e-07
"ATP1B1",0.467488837987193,4.5916957011909,142.163273004193,1.52770330782701e-09,2.26555403756354e-07
"FOSL2",0.320583124886274,7.0172871100556,142.123536747294,1.53089097938974e-09,2.26555403756354e-07
"TNC",0.3265224744699,6.97932965404219,139.088918939063,1.79787708014641e-09,2.63235981426118e-07
"PYGB",-0.224184813077615,8.35606451505643,135.973421758281,2.12753788501735e-09,3.06125292146571e-07
"RRAD",0.657038610607504,4.71147605727444,135.906795044675,2.1352923088041e-09,3.06125292146571e-07
"FLRT2",-0.241191991518906,6.59714355663592,134.577576647251,2.29681256962234e-09,3.25886921605281e-07
"ADAMTS9",0.844328353132264,1.82866881287047,134.155567901354,2.3509234323696e-09,3.30160808160232e-07
"TNFAIP3",0.332863862574645,9.34892528558651,133.465261660775,2.44254453403879e-09,3.39563034565413e-07
"SLC6A14",2.09576354368038,1.43133915566465,131.331456872051,2.75206116141329e-09,3.78766177645311e-07
"MMP9",-1.3968673598876,4.09796715183007,129.198429325003,3.10608369819069e-09,4.18149695145701e-07
"CCBE1",-0.361144105560996,4.50882684640992,129.048353658652,3.13285256419706e-09,4.18149695145701e-07
"PRODH",-0.64089943327065,2.98621610361436,129.012000146361,3.13937575306393e-09,4.18149695145701e-07
"FRK",0.559148609586605,2.41211512315062,128.899026572595,3.15974484452175e-09,4.18149695145701e-07
"MMP10",0.814082675984069,1.08481469006806,127.480212794555,3.42858163562655e-09,4.49405419534554e-07
"DIEXF",0.313333858937049,5.32611127223474,127.0152557081,3.52218746937688e-09,4.57319491896547e-07
"DUSP8",0.532747912871168,3.0828382899678,125.283416202989,3.89693140094483e-09,5.0058036697547e-07
"GPRC5A",-0.357544128510701,4.40057120553773,125.147784140532,3.92811738962078e-09,5.0058036697547e-07
"TYMP",0.436348441733263,5.52620138336948,123.793741989103,4.25527388942697e-09,5.3680121115769e-07
"FGFR1OP",0.408849260358586,4.51231364306303,123.655521939648,4.29035335518026e-09,5.3680121115769e-07
"RAB38",0.314092048470854,5.11009768699275,123.127231845913,4.42744969222009e-09,5.48963874901127e-07
"TXNIP",-0.427742751304588,5.64442437348948,122.961223594446,4.47153925139729e-09,5.49105090939445e-07
"MYO1B",0.254831841327967,8.22970985688669,122.82389882815,4.50838300342638e-09,5.49105090939445e-07
"MAFF",0.452203455083896,5.26442070125381,119.903150241198,5.37858600972883e-09,6.46186260833726e-07
"ANKRD33B",-0.314927057342062,4.36146544245834,119.738171291431,5.43308841958267e-09,6.46186260833726e-07
"ITGB5",-0.207428293400637,6.84597925319128,119.698419975594,5.44631303180354e-09,6.46186260833726e-07
"DTX2",0.274581481728876,5.74948702206811,118.978611932131,5.6921349546354e-09,6.69579943424333e-07
"SERPINB2",0.364192573206988,8.11320425302458,118.172940958818,5.98214521249336e-09,6.97731055589374e-07
"COL8A1",-0.416882896398704,5.61010693211653,116.929907234839,6.46265715513163e-09,7.42524881927606e-07
"CTGF",-0.303954128161915,7.1043745485294,116.901590898025,6.47409618769983e-09,7.42524881927606e-07
"MAFK",0.282891041208531,4.92672121512871,115.225970223447,7.19320560660664e-09,8.11604413227144e-07
"ADAM19",-0.440027573089101,4.02523840259912,115.223471646542,7.19434268791045e-09,8.11604413227144e-07
"STOML1",0.431066295473029,3.0764795367745,114.445818348788,7.55823914360323e-09,8.45723945800092e-07
"OAT",0.223560364965835,6.9342418982575,113.661580654961,7.94624458428272e-09,8.81969066237766e-07
"SPRR2G",1.86823617820777,3.0187035292347,113.016249156851,8.28231318893062e-09,9.06860902401324e-07
"C1orf74",0.315065139352517,6.03443100315184,112.978809574532,8.30229410031002e-09,9.06860902401324e-07
"DDR1",0.245556723694672,7.84326350119649,111.649031906234,9.04827234579047e-09,9.80561986575702e-07
"FBN1",-0.429047044967819,3.68976782482809,110.610631991014,9.68318548083379e-09,1.04116938884934e-06
"PLAT",0.487809974854286,5.15433312981156,110.358138171629,9.84501810213229e-09,1.0503642181368e-06
"LINC00707",-0.29300187572359,4.55141861953686,108.860122542734,1.08698226233797e-08,1.15077975973519e-06
"SLC25A12",0.320058145343257,3.99889446382598,108.551355668972,1.1095608861221e-08,1.16571652486248e-06
"SOX6",-0.473617158171494,3.59644524979265,107.878485966555,1.16060904744527e-08,1.21011078181737e-06
"MYO1E",0.165214022010676,7.63196782222031,107.623775388232,1.18061572298001e-08,1.22171535303563e-06
"INPP5D",-0.206631863074137,5.99768587316834,107.462949969955,1.19344703979837e-08,1.22577698572724e-06
"TACSTD2",0.2579930166941,8.39474242002019,107.212293273286,1.21375835950038e-08,1.23740417050398e-06
"LOC101928100",0.652620420279001,1.61067993044181,106.776966526066,1.24996156053151e-08,1.26456079871517e-06
"CSNK1A1",0.17834897375776,8.13564706737855,106.673158688454,1.25877228383331e-08,1.26456079871517e-06
"HSPA4L",0.306243424017136,5.43832299799689,105.466622099843,1.36645134442454e-08,1.35638556453409e-06
"MARVELD1",-0.231622572407251,6.18675372564588,105.429894785176,1.3698873317608e-08,1.35638556453409e-06
"ITGA6",-0.252159427598861,10.268364440922,104.965257688425,1.41420282313176e-08,1.39026238962589e-06
"SGK1",0.233608009298239,6.20251766530614,104.590547094174,1.4511136133371e-08,1.41643096881975e-06
"DAPP1",0.342008018209566,5.54068609630676,103.700381526374,1.54320822140163e-08,1.49571653177117e-06
"SFRP1",-0.2182488806712,7.3400101984526,103.457069569191,1.56950826901889e-08,1.51056939206342e-06
"ST6GALNAC2",-0.4101133687786,3.94969925193245,101.406239570303,1.81228738424361e-08,1.73211883814894e-06
"NAMPT",0.326731965847617,6.37632209782046,100.909934016236,1.8771897674945e-08,1.78177674276046e-06
"KLF6",0.204503978746326,8.67697719500315,100.616840103582,1.91673959526421e-08,1.80685527737132e-06
"GADD45B",-0.420838072372562,4.84422731886905,100.000534563103,2.00298785490196e-08,1.87531441136161e-06
"MMP28",-0.609331210060492,2.20738348729314,98.3557974096278,2.25525303273654e-08,2.09723293848332e-06
"FHDC1",0.338919377766998,4.45183749175011,97.2266729707867,2.4490358250186e-08,2.26215302414302e-06
"BCL3",0.559423104574033,3.56001452258998,96.4893700276384,2.5856290302653e-08,2.37240082290276e-06
"CRABP2",0.931332542813513,4.20777114723567,95.7561551050715,2.72999070279531e-08,2.48826900944184e-06
"PPIF",0.416806490283519,6.56281483217974,95.3092276862787,2.82240826176483e-08,2.55557927017562e-06
"HMOX2",0.283128784256611,6.21085719612467,94.8760041160705,2.91535197983071e-08,2.6224829606804e-06
"TGFA",0.235121691820745,6.91557298832394,94.6709502794566,2.96053679412809e-08,2.64583557776526e-06
"CYR61",0.211562077374816,7.93427630100837,94.3240442144912,3.03877849568457e-08,2.69823925394237e-06
"RAC2",0.261193818324259,5.37824082867126,93.9211956331199,3.13256095720371e-08,2.76368182397402e-06
"CD109",-0.267766427048663,7.14779197025612,93.523601578738,3.22831297928489e-08,2.8245134573763e-06
"RHOBTB2",-0.264556189006148,5.80342971686378,93.4655865391129,3.24255704617784e-08,2.8245134573763e-06
"CDKN2B",-0.290029045619229,4.4017867523434,93.1141672834011,3.3303595878403e-08,2.88275088097145e-06
"LYN",0.411655196337217,3.763835419871,91.5416766336862,3.75731674169961e-08,3.22413715274368e-06
"GLCE",0.400407801431823,4.0324560801287,91.4925662816314,3.77160562080747e-08,3.22413715274368e-06
"ZFP36L1",-0.186415411682213,8.99774078144903,90.4252362696546,4.09771070808511e-08,3.48128348613428e-06
"SERPINB4",3.01141576555648,1.60083841904957,90.2378368850002,4.15816972708536e-08,3.51097484379606e-06
"NQO1",-0.230340790818478,5.30370745952477,89.2338320427189,4.49960794549562e-08,3.7761039118205e-06
"APBB2",-0.196321430100117,6.59244738726208,88.4597453251291,4.78436243086362e-08,3.99073819005915e-06
"HADH",0.240082480018883,4.83138440654342,88.2761586310514,4.85482455547426e-08,4.02511749138508e-06
"SAA2",2.58519436860312,0.233894330790502,88.158522489574,4.90058560720825e-08,4.03872812646749e-06
"SYNE1",-0.317601858959409,4.38102621407798,87.5763082488828,5.13430827675828e-08,4.20615981029906e-06
"PRSS22",0.959196325372561,0.36257877453274,86.8941813320908,5.42418287614396e-08,4.40612037689344e-06
"ADM",0.352619135746356,4.62949879503339,86.8526369590607,5.44242144933433e-08,4.40612037689344e-06
"NOG",0.371237431788102,3.61269600868213,86.0301271579651,5.81805432427595e-08,4.68268313830467e-06
"TNIP1",0.287613339249956,9.29698130918271,85.8154376800089,5.92082503996872e-08,4.73769273401683e-06
"WFDC5",1.33397227934791,1.16620210076901,85.5275490891448,6.06184487919069e-08,4.82249543770529e-06
"SLC16A1",0.192724678924254,7.31221430382246,84.9077227094192,6.37842604664824e-08,5.02619555339873e-06
"LDHA",0.160829864574254,9.35305740405003,84.8839465625982,6.39093382143993e-08,5.02619555339873e-06
"VDAC2",0.144922473987435,7.08626157576972,84.6861973768173,6.49603455079263e-08,5.0798252001454e-06
"SBNO2",0.293474685169959,6.39636172358266,83.8162711932,6.98198782330999e-08,5.42898861085962e-06
"NFE2L1",0.180184887551923,7.60886728079864,83.5568004802465,7.13472553443123e-08,5.51658581631331e-06
"MRPL33",0.336295558343553,4.16673456684474,83.1121298585285,7.40527162495444e-08,5.67828084751403e-06
"F2R",-0.294351826188905,5.4542070657639,83.078229399603,7.42636454662883e-08,5.67828084751403e-06
"TLN2",-0.286289453443199,4.7820434584739,82.9735933461056,7.49189525869241e-08,5.69673781466208e-06
"MYH15",-0.428994025761592,2.48705528429208,82.8975645529469,7.53991669314273e-08,5.70175128833645e-06
"DDIT4",-0.296124426504791,7.83205385802987,82.5479653379495,7.76521887986038e-08,5.84003865811576e-06
"FAT4",-0.560513605232539,2.58886519424752,82.229026794483,7.97736190192175e-08,5.96697999218201e-06
"NIPAL4",0.444334577720261,4.8176062274223,81.4671879477832,8.51090401860067e-08,6.33165254097302e-06
"PLAUR",0.300235703310336,5.4166643521805,80.9892479534856,8.865999761894e-08,6.56036315714769e-06
"TGFBR2",-0.1524674881327,7.65961207355607,80.566196819845,9.19421517106452e-08,6.76684403205139e-06
"TNNI2",-0.995971949926537,0.910215083802926,80.4519115236337,9.28520258485803e-08,6.7974597433724e-06
"XPC",-0.228542358666885,6.06552266740449,79.8515412718624,9.78007666768226e-08,7.1218621786937e-06
"SLITRK6",-0.850840063447685,1.26306862004388,79.5932952811434,1.00019846623617e-07,7.22579143511162e-06
"PTGS1",-0.541851228767262,2.61095708373252,79.5076087468181,1.00768570221697e-07,7.22579143511162e-06
"CALM1",0.15372577404163,7.70708907030961,79.5036834572698,1.00803019366521e-07,7.22579143511162e-06
"RC3H1",0.227617614074787,5.92057918725774,79.4132198424674,1.01600616647838e-07,7.24522946592846e-06
"ARHGAP17",0.257112996653344,4.89429473081839,79.1185159321234,1.04248434848085e-07,7.34113411286262e-06
"HDGF",0.170871175255803,8.49698716302696,79.0998144969799,1.0441905359162e-07,7.34113411286262e-06
"PAPPA",0.747585247518278,1.18258224447144,79.0859564402826,1.04545686705012e-07,7.34113411286262e-06
"PLA2G4D",1.52115107674982,2.7797301583372,78.933787758672,1.05947567736272e-07,7.34493989549789e-06
"ITGB4",-0.231955226794657,11.0714514607815,78.9140352108485,1.06131082049961e-07,7.34493989549789e-06
"SLC16A9",0.340359558256047,3.82672424973734,78.9065300046872,1.06200903814872e-07,7.34493989549789e-06
"H19",-0.706265069756733,7.21429641923572,78.4854640446348,1.10201878195806e-07,7.58354224804441e-06
"ADAMTSL1",-0.554125328564798,1.70927524871737,78.0386653612053,1.14633179639381e-07,7.8038039882893e-06
"DNER",0.569920174047884,1.78251866723315,78.0345623813265,1.14674787647331e-07,7.8038039882893e-06
"EFEMP1",-0.181227062697241,5.94644793010637,77.9900932444845,1.15126833651288e-07,7.8038039882893e-06
"TENM4",-0.222725823747038,5.91002956739744,77.9368489822874,1.15670712316429e-07,7.8038039882893e-06
"RRAS2",0.200952726364634,6.0463119084457,77.3280552194463,1.22098542678024e-07,8.19727923354945e-06
"KATNB1",0.251274069500408,5.04342770603501,76.687952961419,1.29292243762904e-07,8.63810267431477e-06
"GOT2",0.143668411228499,7.46878274293571,76.0285378530925,1.37203801517018e-07,9.07447146868039e-06
"ASAP3",-0.315058028183922,3.72163296468196,76.0223092782901,1.37281074015539e-07,9.07447146868039e-06
"NUAK1",0.197708451827152,6.56322865120978,75.9648737175728,1.37995930887477e-07,9.07447146868039e-06
"EPCAM",0.255114721734962,4.79889190802748,75.9117482132651,1.38660860817709e-07,9.07447146868039e-06
"TMPRSS11E",0.861424747381965,0.551994435356931,75.8752026971129,1.39120357472322e-07,9.07447146868039e-06
"IL20RB",-0.235405564992889,6.35540010692198,75.5559780639408,1.43207444312842e-07,9.2970002645172e-06
"PANX1",0.190071864646406,5.98679069408954,75.3657571968423,1.45706795445918e-07,9.41484800808532e-06
"ANKK1",0.762703830353496,1.00961161612226,74.5545348637698,1.56928979112278e-07,1.00925866332817e-05
"MARCH4",-0.249256450465213,5.66598654797196,74.3730729602173,1.59569903811614e-07,1.02147004007407e-05
"SLC7A8",-0.337076040838876,6.8961794619061,74.0245581106197,1.64782985612863e-07,1.04995751434714e-05
"IL24",0.916208888465737,1.50599769636247,73.5976331175426,1.71430962407408e-07,1.08728310396919e-05
"PTGS2",0.463742284014157,7.34373940963701,73.5079289237421,1.7286573130923e-07,1.0913536972518e-05
"IL6ST",0.282875121989937,6.77944406329656,73.4543722561129,1.73728756428329e-07,1.09179400672287e-05
"ADGRA3",0.17542944616671,5.80628672551822,73.3157756558484,1.75984648556993e-07,1.10094396276813e-05
"BID",0.272428004124704,4.20158859245452,73.0900467969476,1.79729415511006e-07,1.11928323333845e-05
"CEBPD",0.317281598050473,5.55679133504894,72.9422473846289,1.82229734947173e-07,1.12974227120628e-05
"ANO1",-0.329234176328368,4.70174204079484,72.7197331595971,1.86067892788857e-07,1.14836430872334e-05
"GSN",-0.21244301948555,6.38426109337383,72.6600771025069,1.87112250979022e-07,1.14965442420727e-05
"MRPL15",0.191506630408502,5.50365021128436,72.44448891384,1.90941568512952e-07,1.16796835886389e-05
"COL5A2",-0.249761229668438,4.79576357148614,72.2908838144325,1.93723535926874e-07,1.17974204644317e-05
"ETV5",-0.167371651482545,5.86445789095896,71.4981441093059,2.0882322565231e-07,1.26371903605913e-05
"GJA5",-0.580839845149167,4.20047855490373,71.4716759825174,2.0934966229854e-07,1.26371903605913e-05
"NDRG2",1.05479383988505,2.84143417221607,71.4120345555116,2.10541360509667e-07,1.26536277060897e-05
"YWHAH",0.166850510881401,6.74609346812537,71.2027326491137,2.1478400892235e-07,1.285248832521e-05
"SFTA1P",-0.532647982691419,2.11121273115317,71.147060819973,2.15928582833021e-07,1.28650436603068e-05
"C1QTNF1",0.571066382526935,3.0147163402652,70.782142618284,2.23602572180558e-07,1.32648370729355e-05
"PKD2",-0.239089421260795,4.9768636161129,70.6683374906637,2.26058009952083e-07,1.32830746308191e-05
"CD24",0.209329073234143,8.20810475848383,70.6405307707356,2.26662548458299e-07,1.32830746308191e-05
"PITPNM3",-0.234446129275008,4.96096360566223,70.6339728362338,2.26805386779226e-07,1.32830746308191e-05
"JPH2",-0.273030027171057,4.03106398127203,70.2349890748424,2.35688514972038e-07,1.37448348794922e-05
"MACC1",0.293220251257023,6.7881686084608,69.9585926318375,2.42070975514704e-07,1.40574803207126e-05
"PIK3C2G",-0.329188993794763,3.20937426353211,69.9027449196104,2.43383994625476e-07,1.40743441934052e-05
"SCARA3",-0.222921991567539,5.72254696420542,69.6468923395314,2.49502247178343e-07,1.43677800331194e-05
"SRXN1",0.179281255335466,5.51393571681936,69.5126809133872,2.52780494035574e-07,1.44621787880161e-05
"IRS2",-0.181103803484118,5.96567932407273,69.4938981494767,2.53243121987349e-07,1.44621787880161e-05
"HBEGF",0.429581769383034,5.31061359547849,69.169921145126,2.61374113077999e-07,1.48648426375723e-05
"KLK9",0.861318937434592,1.77954688929678,68.3069068145292,2.84499666837189e-07,1.6113452323787e-05
"MAP2K3",0.212752236872579,5.99919587121509,68.0715505009442,2.91198327675707e-07,1.64252564909867e-05
"DUSP6",-0.169108547021387,6.97666099506272,67.7699515925017,3.00042319638363e-07,1.68550303885012e-05
"RAPGEF5",0.323584589669155,3.74515434322489,67.2131685277344,3.1717182742247e-07,1.7744861222827e-05
"BOK",0.227341290177818,5.74936403137028,67.0588408164811,3.22111885428687e-07,1.79482829115588e-05
"TNF",0.591686551186125,3.11257028835158,67.0134439459529,3.23581424650773e-07,1.79574643043088e-05
"FDPS",0.133196153561973,8.18615489642302,66.7017278860769,3.33877360309229e-07,1.83900182213428e-05
"DCUN1D3",0.253804329718382,4.54610185169173,66.6966486622343,3.34048140328104e-07,1.83900182213428e-05
"INSIG1",0.16183989107726,7.02306374167406,66.6543190123678,3.35475216277807e-07,1.83950016001253e-05
"ENSA",0.151190049855386,6.53200073012938,66.4923473405513,3.40999298765589e-07,1.86237037655191e-05
"OSBPL10",-0.169005897480075,6.78032027096719,66.3914575769229,3.44491686531945e-07,1.87400754218939e-05
"TNFRSF10A",0.203203472606396,5.04136811042989,65.8199653111564,3.65047529142318e-07,1.97801147385265e-05
"GJB2",0.606652973419997,7.31159150902027,65.6664257456793,3.70802040805652e-07,1.99977664985379e-05
"TSC22D1",-0.150802951459945,6.24186183198195,65.6355791041166,3.71970371548768e-07,1.99977664985379e-05
"CYBRD1",-0.329894232621317,5.42056132050608,65.3804735953671,3.81792397013269e-07,2.04459484828545e-05
"NID1",-0.318613172906625,4.63169115355007,65.2504249052752,3.8691117451278e-07,2.06397616078271e-05
"MMP15",0.256560268706015,4.52257362842139,65.0758924680601,3.93902209027397e-07,2.09315679646489e-05
"ADRB2",0.285685567525232,5.96853883476656,65.0260080994796,3.9592631072638e-07,2.09582069789507e-05
"NCF2",0.489921439274292,2.78838449727569,64.7920859332238,4.0557479358941e-07,2.13866892113833e-05
"CMTM4",0.216535266350517,5.48417500207493,64.0690877966646,4.37103320590374e-07,2.29612709972722e-05
"ENC1",0.253833853062379,6.49903661795245,63.9092246181909,4.44440006079844e-07,2.32579003942087e-05
"ZFP36L2",-0.15364667484535,9.33960996877118,63.4829085886569,4.64689491573071e-07,2.42254601231825e-05
"IGF2BP2",-0.174045871382966,7.7098100141428,63.068194623765,4.85385484136625e-07,2.52089072383863e-05
