"","logFC","logCPM","F","PValue","FDR"
"MEG3",0.515162102760607,3.77584609422703,75.1295602803101,4.90749793236808e-07,0.000132617914713523
"C1R",-0.511083685676673,1.4057953640133,73.1672325371136,5.75374992527853e-07,0.000149899079966639
"NPEPL1",0.523220970314701,3.33043730884963,73.1444427332069,5.76451258034528e-07,0.000149899079966639
"DDB2",0.305879826118713,4.7877852756035,71.4948329211363,6.60826727406887e-07,0.000167024499220655
"IL7R",-0.726736320856074,2.41179689089837,71.391819359823,6.66546760784795e-07,0.000167024499220655
"SMIM10L2A",0.782076768476631,0.85324952942559,71.1655442718378,6.79310695301893e-07,0.000167183214333048
"TP53INP1",0.290191129260097,4.22172897811505,70.0391053684793,7.47154420279563e-07,0.000180654074040227
"CXCL16",-0.316413072611446,3.99286502194423,69.200345887545,8.02712620622164e-07,0.000185848920830352
"MAP6",0.519923386707957,1.95248500683712,69.1749916716427,8.04464040875149e-07,0.000185848920830352
"IFI6",0.164973106842838,8.50483430609714,69.108267166316,8.09094126383772e-07,0.000185848920830352
"PTHLH",0.177363374590788,7.19916620858854,67.7774942299693,9.08105379460613e-07,0.000205172267864363
"ACO1",-0.226208159823655,4.8976317067102,66.6821602389771,1.00006268908851e-06,0.000222304257758353
"DUSP8",-0.475258268922052,3.0828382899678,66.1378264612644,1.04968754727537e-06,0.000229631647246812
"RPTN",-2.33300695047324,2.12258021432477,65.7117801009963,1.09049463614039e-06,0.000234831204301358
"SREBF1",0.161952699008273,7.22342241038293,65.3699311291811,1.12454973004271e-06,0.000234900171064274
"AMACR",0.334380088584816,2.94795910415465,65.3664484865837,1.12490286534916e-06,0.000234900171064274
"MFI2",0.330861331773565,3.77028669322507,64.5357190797149,1.2128731969815e-06,0.000249489826877597
"PYGB",0.200585233343231,8.35606451505643,63.02038450906,1.39436876167375e-06,0.00028161620512473
"MXRA5",0.31307517624689,4.14597682274781,62.9011419555981,1.40992005177814e-06,0.00028161620512473
"NYNRIN",0.41531765450957,6.09461526551675,62.560523773565,1.45544468932667e-06,0.00028655626726143
"SPRR3",-1.6586732382193,3.65275910944861,62.3747138703161,1.48098497777714e-06,0.000287477957235556
"ACTA2",0.478294360384611,2.39311246029563,61.3053190423761,1.63831528315371e-06,0.00031360085045034
"APOE",0.705690681565684,4.06481246730496,60.3358528728714,1.79761417277043e-06,0.000339379705878384
"DPYSL3",-0.198103353503725,5.20412476568286,59.916914433194,1.87187273656565e-06,0.000346531607348864
"GPSM1",0.33493036886893,3.35003184781781,59.8405454449985,1.88578367081446e-06,0.000346531607348864
"PXDN",-0.161930985227402,7.58819158985793,58.5857238742317,2.13213966564766e-06,0.000386646695683633
"CES2",0.234891768643758,6.50678837472301,57.8141496403745,2.30181530548389e-06,0.000411995045976351
"SAA2",-1.34082837741741,0.233894330790502,57.384400454607,2.40298098631931e-06,0.000421320882809346
"S100A7",-2.45302984642018,1.42224713775423,57.3344752065029,2.41505947917126e-06,0.000421320882809346
"NT5E",0.176367729815464,7.81971636427792,57.1409810969623,2.4625312743137e-06,0.000424232575282392
"HSPA1B",-0.433855850503104,7.04885167641065,56.6298955756031,2.59313030171824e-06,0.000439521444534892
"ALS2CL",0.289832238919682,5.72313253684156,56.5469611333094,2.61506011114941e-06,0.000439521444534892
"KRT2",-1.79952486347927,1.46835558377895,56.3929648454646,2.65634438150589e-06,0.000439963829194412
"COBLL1",-0.221513072190226,5.41711343034679,56.3003242606196,2.6815383581723e-06,0.000439963829194412
"INPP5D",0.196772225656527,5.99768587316834,55.5868657823964,2.88497423728961e-06,0.000464231359260555
"KRT8",-0.262665118524998,8.89771819030879,55.4432848035003,2.92801362706615e-06,0.000464231359260555
"APCDD1",0.738953094085924,3.91029964716978,55.4350693625291,2.93049834970747e-06,0.000464231359260555
"GAMT",0.559850435124747,2.41212234667375,55.0999095411298,3.03394869352432e-06,0.000475157737433547
"OPTN",-0.17756885043672,6.10940796948108,54.2969815786014,3.29918976294823e-06,0.000510892509134297
"KRT24",-0.803748243469669,2.23089147789912,52.9130534100055,3.82101076945653e-06,0.00057959714895704
"FBXO41",0.212723565359485,4.4044873627231,52.8985127964583,3.82697290343133e-06,0.00057959714895704
"LOC441081",0.227077299079231,5.03078966349315,52.57691264912,3.96159453215544e-06,0.000593464085240938
"TNIP1",-0.343440071874621,9.29698130918271,52.4068951651677,4.03494409554987e-06,0.000597739812937339
"CLDN11",-0.722407877838415,1.21954118919109,52.2568123721969,4.10098415375937e-06,0.000597739812937339
"OAS2",0.139645843130249,7.38046541819512,52.1214953725921,4.16158663701935e-06,0.000597739812937339
"IFNGR1",-0.267191350677671,4.99670757774659,52.1169924352766,4.16362081279818e-06,0.000597739812937339
"GNPTAB",-0.181883748294594,5.87598894280623,51.886755321464,4.26915825724698e-06,0.000599316747772951
"SOD2",-0.495988458259784,4.88373322173137,51.8733554505487,4.27539401275771e-06,0.000599316747772951
"ADAM19",0.340493227401437,4.02523840259912,51.7714917748066,4.32313873466192e-06,0.000599316747772951
"MN1",0.195275092233181,6.15724044063777,51.7178053956905,4.34854700169025e-06,0.000599316747772951
"CLDN1",-0.334469452615109,7.35347950795426,51.3689717914071,4.51785514489601e-06,0.000604451497275227
"DSCAM",-0.369635315176237,4.24051069190516,51.2963027407107,4.5540656033854e-06,0.000604451497275227
"SERPINB2",-0.290225546493976,8.11320425302458,51.2295627176307,4.5876138558275e-06,0.000604451497275227
"NEFL",-0.290429449848578,4.34934399094619,51.0982492281441,4.65444849728688e-06,0.000604451497275227
"LMF1",0.655191282117101,2.11194837317799,51.0837499636211,4.66189611121963e-06,0.000604451497275227
"CSF2",-1.14675284529313,2.00720401680125,51.0722984291993,4.66778786285673e-06,0.000604451497275227
"PSD4",0.195576766206373,6.03909423261284,51.0238468515076,4.69281020232544e-06,0.000604451497275227
"PARP1",-0.16086334269971,7.31478189093951,50.9008327514697,4.75703065513569e-06,0.000607049967491482
"DDX60",0.236671546986662,6.76391591370369,50.490172503174,4.97880055940529e-06,0.000629521369813979
"COL8A1",-0.279654465465795,5.61010693211653,50.3936006598436,5.03265245942462e-06,0.000630545601779911
"HSPA2",0.302347220318201,5.24613701803921,50.2689326754954,5.10315810288693e-06,0.000633619143909799
"PRKCDBP",0.366037722480752,5.44390093493964,49.9762063159937,5.2731869545062e-06,0.000639466918299852
"SPRR2E",-0.937493019867821,5.24427214968749,49.944489257006,5.29199502955129e-06,0.000639466918299852
"FBXW4",0.247201288992219,3.88580145096313,49.9073634082792,5.31410787522072e-06,0.000639466918299852
"IDH3A",-0.186255590837741,5.52301340137512,49.867974557062,5.33768403824166e-06,0.000639466918299852
"IFITM2",-0.225086958505223,4.40620272910222,49.7534717296639,5.40690073792635e-06,0.000639466918299852
"HSP90AA1",-0.208466844912662,10.1002252358084,49.7178408519101,5.4286481962765e-06,0.000639466918299852
"SDF2L1",-0.237555440048686,5.17893727388413,49.5274782622196,5.54654281305649e-06,0.000645651951614523
"CALM3",-0.1248100890946,7.15703703565663,49.4795246015278,5.57670051059334e-06,0.000645651951614523
"EGFR",0.165634958408242,8.85716932510794,49.4085229049147,5.62169744548997e-06,0.000645651951614523
"EGFR-AS1",0.321335285844043,3.35757948658226,49.2914762932893,5.69678319632636e-06,0.000648868314146858
"EDN1",-0.558606925286306,5.10428522214925,49.1935190862082,5.76050412347885e-06,0.000650748096965455
"KRT1",-1.17700232436479,6.32479703385928,49.0346492177829,5.86558684895191e-06,0.000654182211049369
"LCP1",-0.426381581693957,4.67011040707438,49.0044086857975,5.88583617545507e-06,0.000654182211049369
"ESPN",0.741521393509417,2.19145973428085,48.8602361491877,5.9834794954552e-06,0.000659714515250909
"RNASE7",-0.792198208506469,3.31913991703513,48.6426813139677,6.13434468245545e-06,0.000670980463600008
"TRIM65",0.226934030361652,4.35563426293488,48.489587667177,6.24311349115423e-06,0.000677168241654451
"PGK1",-0.171226988338387,7.95752487644151,48.4158210014688,6.29630777643104e-06,0.000677168241654451
"FAM117A",0.302669571419297,2.99731115955663,48.3580644422507,6.33831832632594e-06,0.000677168241654451
"SPRR2G",-1.85915573893863,3.0187035292347,48.1746033596731,6.47390133758328e-06,0.000685774399424408
"HERC3",0.168165598331588,6.30967731764343,48.1109407324269,6.52172159626902e-06,0.000685774399424408
"HSPA1A",-0.524915403233166,7.26270360901153,48.0496411727094,6.56814836192294e-06,0.000685774399424408
"C2orf81",0.497757531472443,1.27075875019108,47.9610733612802,6.63589556600373e-06,0.000687638441283184
"GIGYF1",0.213499101181636,5.57778473043481,47.7379038639344,6.81016966152035e-06,0.00069818989398464
"NRCAM",-0.390180726766632,2.05286635498135,47.5986186135383,6.92158571977019e-06,0.00069818989398464
"LINC01347",0.21653451078858,4.03451898786387,47.5917056515512,6.92716947055546e-06,0.00069818989398464
"DBNDD2",-0.268814387591468,4.42383993500418,47.5754026904593,6.94035811028122e-06,0.00069818989398464
"HSPH1",-0.259932694687254,7.70722537572216,47.3368156683839,7.13668631394911e-06,0.000712737759267004
"B4GALT1",-0.264181256209917,7.30528393436167,47.2438203581808,7.21492215261443e-06,0.000715367317318936
"MSRB3",-0.246192346797424,3.76294448439827,47.0577374557125,7.37443048311154e-06,0.000725493733578993
"MIR34AHG",0.242117084721102,3.60360799151061,47.0027483796834,7.42233467092134e-06,0.000725493733578993
"PTPRS",0.401659173544714,4.44440478455161,46.7638088727176,7.63465800237412e-06,0.000740991947807888
"CIRBP",0.238876681709651,5.55111591202206,46.6565923493648,7.73217972642655e-06,0.000745209097829445
"FLNC",0.380725505905725,3.82373851573602,46.5702427696235,7.811756292622e-06,0.00074765017517303
"SAT1",-0.197938336919496,6.49385643647338,46.3800658559379,7.9903366812265e-06,0.000755138386521782
"AFAP1",-0.175281251398904,5.99866663377172,46.3703552761148,7.99957948281673e-06,0.000755138386521782
"FAM160B2",0.170063968305946,5.28614252101616,46.1741969963804,8.18892824964868e-06,0.000767753803650736
"LOC100507412",-0.395914049059219,1.51720604970471,45.9263090167864,8.43557577590252e-06,0.000785534495564112
"FAM20C",0.286529177842655,4.22426878091076,45.7841452199446,8.58085133909757e-06,0.000793699954063374
"PKD2",0.226720759836143,4.9768636161129,45.6520516628215,8.71840182841366e-06,0.000797113961317291
"LOC100505915",0.169808555057825,4.92375510407695,45.6377588241444,8.73343550710426e-06,0.000797113961317291
"MYO1B",-0.213448693125703,8.22970985688669,45.1954129648795,9.21367831986141e-06,0.000835413911870591
"SDC4",-0.289613747472478,7.68093906139205,44.8049472818478,9.66278258465481e-06,0.00087040829791969
"CAPRIN2",0.227822491252452,4.63341893808372,44.6519985537334,9.84547598788816e-06,0.000881106169253731
"MNT",0.216450788408291,5.50696892071753,44.4099491009314,1.01427187173884e-05,0.000895444123077424
"WASH2P",0.217341661258054,3.49335030787141,44.3725947021512,1.01894976805709e-05,0.000895444123077424
"XPC",0.194113237693523,6.06552266740449,44.3637545662569,1.02006042173237e-05,0.000895444123077424
"APOBEC3C",0.206068119278896,5.33097366175482,44.0238355165794,1.06383443276611e-05,0.000927946332424688
"SYT8",0.633569302612424,3.74305608431423,43.9730877977214,1.07055192900541e-05,0.000927946332424688
"CXCR1",0.558657019827261,1.15837673873411,43.854075398125,1.08649652188293e-05,0.000935880941536911
"CPT2",0.269512597957148,3.99821304451407,43.6022913696179,1.12113118098023e-05,0.000958698061727939
"GRK5",-0.257183180450697,3.4552302867388,43.5612314122463,1.12689802641072e-05,0.000958698061727939
"RBM3",0.136679478483284,6.84611230761852,43.2943052758726,1.16522429098882e-05,0.000985222158184534
"EIF1B",-0.18202441771434,3.71571270335242,43.1672075720582,1.18399517740547e-05,0.000994989117987934
"TENM3",-0.20844508103007,5.25339834554577,43.0646931544547,1.19938723390002e-05,0.00100181544591576
"SYN1",0.478345222036103,1.28568779135105,42.9850081041271,1.2115095156222e-05,0.0010051602179625
"ASH2L",0.213794887678086,4.65814819224058,42.8951379249417,1.22534946219968e-05,0.0010051602179625
"DIXDC1",0.27766166430979,3.82843989565914,42.8889834696712,1.22630383080125e-05,0.0010051602179625
"MICB",-0.227558435069978,4.26067424833295,42.8487435921352,1.23256477169977e-05,0.0010051602179625
"HIST1H4L",-0.288862444566548,5.50157958803441,42.7463681651324,1.24865866963684e-05,0.00100915567373534
"TICAM1",-0.169350091861882,5.74320099854108,42.7076061316205,1.25481477848037e-05,0.00100915567373534
"MORC2",-0.155768678270514,5.19638932836179,42.6477567742118,1.26438813639598e-05,0.00100915567373534
"ALCAM",-0.172381084022642,6.80300518139816,42.6330506553063,1.26675324014086e-05,0.00100915567373534
"TRIM22",0.186818737377802,5.73634859558842,42.1910565007785,1.34025120022966e-05,0.00106078537429519
"FOSL2",-0.196319149296594,7.0172871100556,42.1311785254941,1.35057788502075e-05,0.00106078537429519
"SBNO2",-0.148661491588479,6.39636172358266,42.1076953279675,1.3546526329702e-05,0.00106078537429519
"ALDH1A3",0.176684797785155,6.28861366172023,42.0121230379175,1.37138159270337e-05,0.00106781814184395
"SRSF5",0.176686411767533,6.32106110795744,41.9307026772972,1.38581970367101e-05,0.00107299815483112
"LRIG3",0.232424587676716,5.40834856689055,41.8144487955717,1.40673670297314e-05,0.00107711080612627
"WFDC21P",-0.976671469488654,-0.279305291390495,41.8143091454628,1.40676204544136e-05,0.00107711080612627
"ATP1B1",-0.242398096068994,4.5916957011909,41.6960071705559,1.42841898394436e-05,0.00108765030037134
"PLCD3",0.170313424998938,6.45742963966957,41.5247197850639,1.46045395156279e-05,0.00110547785155485
"HIST1H4B",-0.222177371961377,5.90943423025783,41.4856554052037,1.46787437842502e-05,0.00110547785155485
"CS",-0.145389924032736,7.26792118805508,41.1395480352378,1.5355335785735e-05,0.0011501480315163
"LINC00886",0.600610439072214,1.83275057362099,41.0662112931047,1.55032316949328e-05,0.00115494886064629
"QSOX1",-0.171671626118946,6.54189790275612,40.9922396890186,1.56540583053322e-05,0.001155686960516
"SLITRK6",0.784713721510268,1.26306862004388,40.9414312752287,1.57586265849331e-05,0.001155686960516
"CTSO",0.807224811383723,0.314890159303383,40.938490251973,1.57647038584391e-05,0.001155686960516
"LCAL1",-1.19143058536695,0.359746970063052,40.870788131158,1.59053449842649e-05,0.00115982785488433
"FBN2",-0.260807691467107,8.52649846941177,40.7762214999641,1.61041985899287e-05,0.00116814771034946
"SFRP1",0.145233756957825,7.3400101984526,40.7326029515375,1.6196874996339e-05,0.00116871901151594
"HIST1H4A",-0.236558985729982,4.82082484883489,40.6467896336047,1.63809864126238e-05,0.00117403972204056
"OBSL1",0.329303071271102,5.00424319184105,40.61906199466,1.64409858042249e-05,0.00117403972204056
"ATF3",-0.694948342136335,4.47044835672481,40.4649121185106,1.67791600374638e-05,0.00119074012050569
"MTHFR",0.30361197811592,4.05921908844548,40.4341240834764,1.68476508125532e-05,0.00119074012050569
"EFHD2",-0.191471281646018,6.79036373948593,40.1967849141299,1.73864847608914e-05,0.00122255373966636
"BCAT1",-0.237672651094804,6.50504325550856,40.135162632161,1.75295874379772e-05,0.00122464708769393
"EHF",-0.163960325100958,7.00795072901434,40.0809038828391,1.76567046752038e-05,0.00122464708769393
"PERM1",0.365022023278111,1.43842706168992,40.0698075842271,1.76828305362859e-05,0.00122464708769393
"SEC14L2",0.294883024907073,4.74321811306886,39.9779710714557,1.7900759574449e-05,0.00123354134227528
"TCP1",-0.14287737340273,7.79223406669897,39.8613372474462,1.81819688580251e-05,0.00124063355824656
"KRT18",-0.280760802045537,8.6319316702738,39.86061891546,1.81837163521844e-05,0.00124063355824656
"KCTD11",0.27231228084884,4.8236016726751,39.6597168492215,1.86800695756336e-05,0.00126609184136752
"HIST1H4H",-0.289191576153452,5.99505847004137,39.6356406816915,1.87405845043517e-05,0.00126609184136752
"LOC100130476",-0.456039876252388,3.2334422668702,39.5955754820681,1.88417845414461e-05,0.0012667193880498
"HIST1H2BG",-0.209468027873091,6.13021333506527,39.4886996081254,1.91148079965178e-05,0.00127883632916509
"C6orf132",-0.203074995564286,6.53505925296344,39.4285737534807,1.92703893809647e-05,0.00128301693936452
"TMEM198B",0.334549737036601,2.55548076770636,39.3502286240335,1.94752898539421e-05,0.00129042521522611
"IFI44L",0.241754400320795,5.84333182288201,39.2974929505672,1.96146137475118e-05,0.00129343830941726
"MOB3A",-0.142404526772593,6.1933861639895,39.2434515594339,1.97585695862518e-05,0.00129672669541772
"ANKRD16",0.311128763476651,2.43399095192603,39.1134549050324,2.01098254233496e-05,0.00131352423689386
"KIF26B",0.333045012474778,3.54288087219352,39.0776682575424,2.02077705421744e-05,0.00131369572458608
"PLAU",-0.179781532275379,9.29583804631529,39.0251590647905,2.03524718125885e-05,0.00131689092263424
"PCDH1",0.220971841811639,4.74332233201435,38.6881269958644,2.13099220402067e-05,0.00136690534884694
"EPS8L2",0.135538979676472,6.87697255243543,38.6829630546921,2.13249869269205e-05,0.00136690534884694
"EPHB2",0.450504512165714,1.0826102401113,38.6214055868111,2.15055099683511e-05,0.00136690534884694
"RALGDS",0.330025517692357,4.81184304918879,38.6157564870158,2.15221637425472e-05,0.00136690534884694
"TNS1",0.382007434024909,3.9760212318635,38.5699269379072,2.16578169562222e-05,0.00136921116188374
"SYNC",0.403490817045975,2.73729445427019,38.361918464461,2.22859164353559e-05,0.00140248630279486
"GPX3",0.411112962587479,3.37462014254441,38.1949344549729,2.28052198508398e-05,0.00142710336583558
"MAP3K14",0.262167106641583,4.09905555106003,38.1699235022796,2.28841854483865e-05,0.00142710336583558
"GLUD1",0.163708839446111,6.90636593725282,38.1210234852947,2.30394785308244e-05,0.00143031573473794
"BPHL",0.348815912779275,2.6626906552746,37.9734976859527,2.35153236975654e-05,0.00145331027443878
"DCAF16",0.228735141662434,4.64293394460768,37.6765246919748,2.45076629249537e-05,0.00150787772514157
"DGKQ",0.261022452145226,4.00795377637058,37.6377277490868,2.46408024190836e-05,0.00150933128417693
"CHORDC1",-0.28403632616645,5.24664665813959,37.5808599188805,2.48374515828814e-05,0.00151464494564279
"MAFF",-0.160546795644899,5.26442070125381,37.5281902202737,2.50211840135223e-05,0.00151912756860953
"IL6ST",-0.27132307706975,6.77944406329656,37.3512424446536,2.56499134013611e-05,0.00154741963620729
"TMEM129",0.309812356564414,4.86596133888104,37.334112270378,2.57117324547575e-05,0.00154741963620729
"RIPK2",-0.167076821134504,4.01546915313981,37.2256875294092,2.61069844072138e-05,0.00154950073896801
"PIK3R1",0.156862339927778,5.39157319427407,37.2208500679292,2.61247799816619e-05,0.00154950073896801
"RRAS2",-0.226949413334583,6.0463119084457,37.172665780894,2.63027939847634e-05,0.00154950073896801
"ADAMTS7",0.68404644258074,1.42846781200772,37.1632222999542,2.63378445299387e-05,0.00154950073896801
"CCDC117",-0.200614548366508,4.23202846491347,37.1577695342654,2.63581073810391e-05,0.00154950073896801
"EVI5L",0.390422246556189,4.52938498978317,37.1409056133643,2.64208876547295e-05,0.00154950073896801
"BRSK1",0.459801952557524,0.809801263742306,37.0654529934307,2.67038792836085e-05,0.00155946128935039
"TRMT44",-0.210641907709115,3.43977410099645,36.9845275397932,2.70112525573317e-05,0.00156441973283781
"TXNRD3",0.35289332480022,3.44152447502015,36.9833355221892,2.70158102173414e-05,0.00156441973283781
"MARVELD1",0.37409747834451,6.18675372564588,36.9511629696332,2.71391538912343e-05,0.00156498669007946
"STT3A",-0.121210506954112,7.04998721401591,36.731394860173,2.79991186807078e-05,0.00159807004280389
"RBCK1",0.203291651147343,6.05716417395545,36.7113265271987,2.80791862017617e-05,0.00159807004280389
"HBEGF",-0.34502863043895,5.31061359547849,36.6864744378863,2.81787024347535e-05,0.00159807004280389
"KDM3A",0.151435567072882,4.48203851048078,36.6537099044405,2.83105191092052e-05,0.00159807004280389
"ORAI3",0.514799713851324,2.9981704255081,36.6207872888056,2.84436817225229e-05,0.00159807004280389
"MAP7D2",-0.36904586316562,2.14659476176127,36.5981628318522,2.85356060088723e-05,0.00159807004280389
"CXCL14",0.994537640456739,4.44138104149688,36.5851711096714,2.8588545382707e-05,0.00159807004280389
"DOCK9",0.142776679187153,7.19098171677149,36.5694565074812,2.86527300829238e-05,0.00159807004280389
"COL22A1",0.325123197535681,3.95689280473808,36.5441475487095,2.87564483105039e-05,0.00159807004280389
"TSC22D3",0.53156850786401,4.4584687548769,36.4904563897557,2.89779023314456e-05,0.00159847677098157
"CUL9",0.281779722970122,5.82817157535081,36.4861537663043,2.89957330391375e-05,0.00159847677098157
"NSUN7",0.625579302022458,0.753736896490742,36.4049262045682,2.93347150723659e-05,0.00161072128735995
"EYS",0.439013619453923,1.14084249410424,36.0955462187355,3.06679482354299e-05,0.00167302255969747
"JADE1",-0.184287951752467,4.06248055300796,36.0855559752711,3.07121395736075e-05,0.00167302255969747
"EVC",0.155329092346851,6.13858443375972,36.0472395313242,3.08823062631436e-05,0.00167320916320555
"RNF135",0.357414104054279,3.48182235704677,36.0301888569609,3.095837589736e-05,0.00167320916320555
"ADAM8",-0.156161572623261,7.3725910491623,36.0019445241286,3.10848561975304e-05,0.00167348237544673
"POU3F1",0.486079950225118,2.09434416492607,35.9177042304487,3.14656107032765e-05,0.00168738928681929
"TRIM16",-0.458012530980497,5.74417015780153,35.8417045996767,3.18136955503666e-05,0.00169944322509749
"SULF2",0.167816140341872,7.7688440686419,35.6971683991286,3.24878925563959e-05,0.00172263635029214
"HSPA5",-0.221370776635437,10.1872254397466,35.6950581772668,3.24978559770683e-05,0.00172263635029214
"KRT4",-1.49056607752011,2.60987832673925,35.6658579545237,3.26360838913226e-05,0.00172333528042225
"CRB3",-0.239668345622051,3.12566698473088,35.6390271243783,3.27636879544666e-05,0.00172347002820022
"WNT3",0.404405569210687,2.27691799408375,35.5611736400722,3.31371876603974e-05,0.00173648943093383
"IRS1",-0.164193248566889,6.50970162151077,35.2413789867107,3.47232840768117e-05,0.00181271326191901
"PDIA3",-0.115198303036264,8.55259429147232,35.179783419532,3.50386474570603e-05,0.00182227411038945
"H6PD",0.745381599993916,5.0453106766257,35.1041877010106,3.54301720434519e-05,0.00182869185939582
"DHTKD1",0.211240535070955,5.76965537146953,35.0866932254474,3.55214899086615e-05,0.00182869185939582
"ARHGAP17",-0.229200009181087,4.89429473081839,35.0793101715456,3.55601087155767e-05,0.00182869185939582
"SERAC1",-0.221307132026067,3.00198384543372,34.9928290794552,3.60160583159733e-05,0.00183588546496787
"CACYBP",-0.147447143557353,5.89227281377792,34.9768436897602,3.61010666294906e-05,0.00183588546496787
