"","fpool2_eGFPorf_unt_1h1","fpool2_eGFPorf_unt_1h2","fpool2_eGFPorf_unt_1h3","fpool_eGFPorf_unt_1h1","fpool_eGFPorf_unt_1h2","fpool_eGFPorf_unt_1h3","fpool2_eGFPorf_TNF_1h1","fpool2_eGFPorf_TNF_1h2","fpool2_eGFPorf_TNF_1h3","fpool_eGFPorf_TNF_1h1","fpool_eGFPorf_TNF_1h2","fpool_eGFPorf_TNF_1h3"
"ATP6V1A",39.835798291096,40.2448004738514,37.9556768466991,52.2906921427702,51.2365902428623,51.7961092937199,39.579648001235,38.6356831366089,37.555723517821,53.0867374397634,51.6619325091494,53.9724232423616
"ATP6V1B2",43.5106255134002,41.3453103732205,42.7309292507771,42.4358192950795,42.0852989429949,43.5293655989868,44.3130919097797,42.3304191427064,42.3082887773473,43.3059684188297,42.9286574839782,44.9325976211101
"ATP6V1C1",42.2689030729869,41.2775866871055,41.3002484709839,41.4457269295405,40.7152655071136,41.8892436499517,41.9086031158115,40.7766725441157,42.9009069392931,41.8040990640924,39.7933575059975,40.7347424800376
"ATP6V1C2",2.70158530954779,2.8443948168309,2.93715921679399,3.69557731788402,3.76426662480011,3.92835660373718,2.70662351153484,2.37343968603614,2.96309080972907,5.10139094873574,4.97959408267526,4.22006601483486
"ATP6V1D",36.8153923549556,36.6893069528128,36.1270583665661,41.1924474871933,40.9546888260055,41.7834293306591,36.6716013446557,36.4212883779876,36.0916080588961,40.215344705362,42.8852623285736,40.923534907017
"ATP6V1E1",51.9509821016147,50.7758336647373,50.0359284641583,54.201800662299,54.6151192983366,53.8594885199253,52.7350971619508,51.4571511312784,52.7081565212983,51.7338138061571,54.9708131087484,52.7952469329603
"ATP6V1E2",1.1913823414776,1.37140464382918,1.28856017252898,1.54270205793289,1.31682825390534,1.48140047009618,1.03229361835282,1.13778294227506,1.17361635993191,1.37774792046148,1.57307438341593,1.2771252413316
"ATP6V1F",30.657120251825,31.4407212788987,31.740268955677,32.7766623801116,33.1468283710314,32.8553461403474,31.119875909368,30.6344998651263,31.0950235562157,31.5764928797658,34.043499414891,32.2723995766055
"ATP6V1G1",43.1246847548934,39.8384583571613,40.722291334776,43.2071703240459,45.929373340759,45.1298071782871,40.6497084592837,40.0915559337136,40.0772556970807,41.1834918927133,44.3498488234781,43.6776832535408
"ATP6V1G2-DDX39B",0.805441582970771,0.931200684081544,0.511634186151211,4.96197452961998,5.63974928945317,4.69551041860842,0.679803114525029,1.00320646523177,0.743677693422199,4.62972949848767,5.29420895935844,4.5310182475069
"ATP6V1H",41.7319420176731,41.5484814315656,41.641337928418,42.5279209104785,43.0163896275744,43.1457886915512,41.8078915432893,40.5197538152149,41.692430687482,43.119786267416,41.5942564552874,42.4671906334961
"ATP7A",9.447158566928,8.73635550883776,9.65472658681638,10.82193980938,10.1488884619169,10.9782356266056,10.0837461987879,9.8485512745314,9.55161037489136,10.5875583437265,10.9247303731024,11.0721205705009
"ATP7B",12.2662041073257,12.596605617394,12.5634616821575,11.1788335690511,10.6144338042067,10.7004730384626,12.2994007942769,12.5400808153971,12.3752616171038,10.8730376425608,11.0874622058695,11.2498075605992
"ATP8A2",1.96326385849125,2.0486415049794,1.87599201588777,1.26639721173596,0.931090684579533,1.25654504159944,1.71209673287785,2.36120546085039,2.11483344066938,1.22880219933051,1.32355223983961,1.35486329949961
"ATP8B1",32.9056446709517,32.388852884509,34.2605410578293,29.8294106873443,28.9569202904235,30.3819364268832,34.3678241232098,34.4271096727098,34.1859339695017,30.7572914135454,31.19026794704,31.7615494800729
"ATP8B2",61.8512015589638,62.2888603042909,61.0076393449565,52.8663272390138,54.9875555721684,54.1901582677146,60.6157777118151,61.195594379138,61.1791102479356,54.2038303482457,54.2981881999775,53.7169981940953
"ATP9A",17.870735122164,18.200740643412,18.6083248444626,13.1359928962794,13.6737317678251,13.3590578106887,17.9644267486521,16.4672671000239,17.9063644619314,13.5540606229183,13.2572199760984,12.0493990160416
"ATP9B",15.1355897466591,14.6113852793159,14.5247260624038,14.9204616946346,14.1392771101149,13.5177792896276,15.0689690386381,15.7454478140645,14.954893616162,13.9140127823182,13.680322741293,13.0044665878201
"ATPAF1",17.2666539349359,17.4557800961468,17.5376829364054,20.204791878151,20.1381613779059,20.3163493041761,16.7181210386896,17.6784553934135,18.6268022274341,20.1945573566741,20.8405233830483,20.2452114343262
"ATPAF2",10.621760875427,12.0548161284738,12.0613022031573,10.4074825400846,10.7740493501346,10.9782356266056,11.216751389663,12.0262433575955,11.6664438155607,10.1034847500508,10.7619985403352,10.1281584356037
"ATPIF1",44.2657269974353,44.1558433469939,44.8532636525895,51.9337983830992,54.9742542766744,54.7192298641775,42.0974373142907,42.3915902686352,42.8428071194945,52.565427415805,52.8227529162218,52.6619816903866
"ATR",57.8743337430456,56.126004867824,55.8912974834444,59.9581516247352,60.3612789517417,60.5654710050928,58.3371783834997,58.2960830101145,55.0670092051219,60.2857806277603,60.9376469768778,60.8133723611466
"ATRAID",31.3786616699029,32.9475732949579,31.0675647479597,29.311339100725,30.5397744542087,29.2973396541342,30.0749933444499,30.8914185940271,30.3397258988338,29.6898470787735,30.0945402730744,29.8180980258726
"ATRIP",13.0548656573179,13.2569115570154,13.1414188183654,11.6969051556703,12.7692436742336,12.5389968361712,12.0602108095366,12.4177385635396,12.9446398511301,11.5557055310778,12.2916777683465,11.616286977677
"ATRN",76.1142295907378,75.8505284488239,78.3179293097391,77.8719158198366,73.3699459448672,73.3822304294071,77.4220213764616,77.3570058495181,79.9453520428864,77.9110242949252,78.4584409714759,75.461443607376
"ATRX",87.8938127416854,83.2662720784188,88.4179671326501,91.7677470431575,89.9300588348889,92.6007561709226,88.2988712088621,86.6550169906906,87.3007892293903,94.9528972209937,94.1023944948261,93.3634078597807
"ATXN1",30.1033791635326,31.0513100837373,29.9874481327515,28.2061197159373,26.7090013519386,27.2339604279288,31.3968327338041,31.3196164755284,31.1531233760143,25.9041433333613,26.9483915062426,26.5753104565785
