"","fpool2_eGFPorf_TNF_24h1","fpool2_eGFPorf_TNF_24h2","fpool2_eGFPorf_TNF_24h3","fpool_eGFPorf_TNF_24h1","fpool_eGFPorf_TNF_24h2","fpool_eGFPorf_TNF_24h3","fpool2_TNFAIP3orf_TNF_24h1","fpool2_TNFAIP3orf_TNF_24h2","fpool2_TNFAIP3orf_TNF_24h3","fpool_TNFAIP3orf_TNF_24h1","fpool_TNFAIP3orf_TNF_24h2","fpool_TNFAIP3orf_TNF_24h3"
"C5orf38",2.09379612524838,2.61370990507008,2.65270401438526,2.32889560631129,2.47786694504879,2.54725204729512,2.56514051436697,2.89684597034908,2.47026055539893,3.43055925455187,3.2925700148818,3.36096604805846
"C5orf42",38.4543532271227,34.8146159355335,35.7410217203889,40.894820961139,40.3795412218286,38.9505628990237,39.3994054285353,37.8682142679521,39.1268542515985,45.8673628576153,45.3954333966683,44.265746632956
"C5orf45",1.85547786709003,2.42784608959843,2.08884422388791,2.40213131720158,2.72703792276319,2.18335889768153,1.84459542606164,2.18872806648597,2.28024051267594,2.35687277030281,1.86345451906076,2.31880603315661
"C5orf51",35.9009433182832,32.0382751919257,32.985797744095,41.0559395250977,41.4869677894482,38.8805834471749,36.6757449947412,34.2471568050158,35.188257002431,46.770830752898,44.400656924087,44.2396926325834
"C5orf63",5.53238813581889,4.56527996752241,4.88251318589751,6.00532829300394,5.60634699857408,5.86427806492667,4.52502315455746,4.66714073000685,4.4395591799827,5.957650613821,5.64640730211645,5.79701508289153
"C5orf66",5.77070639397724,4.97185706386664,4.93377316685182,5.47803117459384,5.32949035666919,5.08050820422048,5.274390046395,4.97291891576592,5.26873754822849,5.60411969827557,5.09998078900841,6.04452808643071
"C6orf1",14.5374137476595,14.6135424914585,14.2887196910124,9.57923098445019,11.1573226687672,9.96507394326442,14.6558870961304,15.6590618286092,13.5950703293634,14.9399546161973,14.8656033437855,16.6224522376845
"C6orf106",133.645474628659,130.069821364754,130.571986485852,140.700447762429,137.722336515589,141.554435199686,129.078447119016,127.445129106635,127.261604976391,145.641643467101,147.423071049304,153.405954193552
"C6orf120",21.3635295706237,19.7480303938628,20.0682825436102,21.2383561581847,20.9857334563909,22.0015396612523,21.501065435031,22.6275857461711,23.9770744817743,24.275789534119,23.7205150433825,22.5497373224387
"C6orf132",101.625714371812,102.294797440209,97.9321936131989,109.970743472862,108.126361495956,110.07767775811,84.7361023847065,90.5425301621328,87.8929070340543,90.752695394271,87.8625811205268,92.0618103163919
"C6orf136",8.23900263918874,7.89921215754513,8.99612665748046,8.21704676189076,8.54102740276594,8.71943970035636,8.3583230243418,9.06069045170295,9.3282566427652,10.330958976494,9.555458511274,9.22311613188135
"C6orf141",11.5414127879545,11.2912267899027,11.8538705956829,9.59387812662825,8.98399802981377,9.58718490328107,12.3645537153194,12.2150338416386,11.6948699021334,13.7091432805947,12.4136895029161,16.4270472348904
"C6orf203",5.90688825578201,6.06380697976258,5.77956285259784,6.60586112230434,6.89373038343183,6.56407258341434,5.90846972410369,5.80978552942232,5.9424449724282,6.76946234581419,6.34695411379343,6.10966308736208
"C6orf223",3.74500119963125,3.9844555441735,3.6010136620399,3.00266414650197,2.78240925114417,3.13507944282476,3.64595814682496,3.91074205997125,3.95587179850598,4.3602146250602,5.22607921511027,5.30198907581315
"C6orf226",0.953273032633408,1.08033342742897,1.10208959051755,0.966711383751854,1.20432639228628,1.03569588736175,0.979941320095246,1.12655121069131,1.07102205898415,1.47959235024565,1.42911549582104,1.61534802309786
"C6orf25",1.0043412308102,1.35912915063644,1.43527946672053,1.21571280077885,0.982841078762369,1.20364657179879,1.12405033775631,1.17483197686379,1.45106214443014,1.37484244934331,1.10686396244963,1.23756501769594
"C6orf47",19.2186652471985,19.2601378782497,19.3762728007271,17.3275691966431,17.6634537535322,17.8447602214356,18.5756523765113,18.9582475170623,18.8465333282534,15.3720479574195,16.0145001149357,15.9971562287434
"C6orf48",35.7477387237528,35.05856219334,34.2801122631912,42.886832297355,44.3524340331638,41.8617080959324,38.8373802596572,39.5258539065407,40.0942290145519,46.3125499364503,47.1468004258607,51.8604877415532
"C6orf62",79.6493664230664,71.174224837175,70.2133589121587,86.0519602960931,86.7115002446124,87.4183312494797,83.3958885204586,77.2814130534237,79.3938287595349,87.8982605946821,84.7661642129145,81.4057241640205
"C6orf89",54.9153357727745,56.8859440227919,56.7063539306995,57.2849730583864,58.5967082591706,57.2012039411821,54.2570451493912,54.895231138115,53.3438083571462,61.9202851709,62.7269615175567,62.5947358950422
"C7orf13",2.5023417106627,2.47431204346634,2.37077411913659,2.25565989542099,2.63013809809648,2.33731369174882,2.29133338081094,2.76809726055579,1.71018038450695,2.71040368584823,2.46592477710297,3.20464204582318
"C7orf25",9.17525293909655,8.82853123490338,8.77827173842466,10.2237052402848,9.68998246667125,9.39124243810453,8.93475909498606,9.59177887960028,10.3647296030724,9.89886563527181,9.37331634023798,9.26219713244017
"C7orf26",19.7804154271432,19.2020554359149,19.1712328769099,16.6098592299182,16.5837128501031,17.0609903607294,19.20973205422,19.6824590096496,19.1920243150225,13.6698620677563,14.1930784045756,13.691377195773
"C7orf31",1.9746369961692,2.09096792405606,1.92224928578642,2.24101275324293,1.78572534028656,2.15536711694202,2.40662059493979,2.54278701841752,2.69482969679884,2.09499801804694,2.50795758580359,2.16248203092133
"C7orf43",17.9419602927788,17.4828151428021,16.4672688815704,12.7283665527327,13.0399478337205,12.4423465387108,14.7567634084931,15.4337515864709,16.0998799834392,11.0511145451976,11.5169895839695,11.7373271678321
"C7orf49",28.6833046426302,30.0750886410064,30.0896088201768,27.4487444416814,28.3639629631563,28.1177437528346,28.8650362375114,30.3042275675962,28.7793991978645,25.0745075284994,25.8221554784135,25.6241093663992
"C7orf50",41.7227179104372,44.1775056399178,42.8917890635144,41.1731166625222,42.0545239053532,44.1430382262022,42.6850910312076,43.9676843944093,44.0673753623963,40.1061183079862,40.6177041410313,41.6603465957013
"C7orf55",5.14086528313016,5.85471018735698,5.70267288116639,4.23302408945888,4.47123476676402,4.87056984867418,5.46173176935438,6.0672829490089,5.26873754822849,4.98871403047429,5.56234168471522,5.9533390851268
"C7orf60",6.74100215933624,7.26030529186133,6.89446743835397,10.0625866763261,9.01168369400426,8.77542326183538,8.01246138195524,6.71102649797536,7.6353508075967,9.11324137850421,8.82688982712994,8.61084712312651
"C7orf73",26.1298947337907,24.7779699000644,24.0921910485232,25.2223788306166,26.2183239883933,26.5781958121617,27.0060299096837,24.4622548607255,26.1018440504041,25.9910691613949,24.771335260898,24.1260043449778
"C8orf33",33.3305106767181,34.7216840277976,32.3706779726434,34.3036069810128,33.5411821667778,32.7083957941137,34.4132334174625,32.9274825296345,35.4301006931693,29.4740033663979,28.6243427251214,28.0731854014185
"C8orf37",3.71095573418005,3.03190348988129,3.28063878107549,2.66577987640663,2.18716747104865,2.57524382803462,3.67477995035717,3.62105746293635,3.62765536107536,2.39615398314119,2.63405601190544,2.35788703371543
"C8orf44",2.11081885797397,2.59047692813612,2.5245540619995,2.05059990492818,2.25638163152488,2.16936300731178,2.34897698787537,1.94732423562355,2.21114231532212,2.5794663097203,2.98432941774393,2.54026503632325
"C8orf58",12.5117085533135,13.3589617370249,12.7124752766675,12.801602263623,12.3616490610535,13.3800711934842,12.6671826524077,13.9370478351239,14.1824050068708,9.80720947198226,11.1667161781311,10.161060145293
"C8orf59",14.0267317658916,13.3938112024258,13.6095249433679,15.3209107182491,15.2132724726739,14.4297629712157,14.3820799625743,13.5668952944682,13.5605212306864,14.7304548143926,13.2543456769285,13.0270001862731
"C8orf76",11.1158444698146,10.4083736664124,11.2259358289927,11.4980066097758,11.1019513403862,9.76913147808787,10.8369981281121,9.68834041194525,9.7428458268881,9.13942885372979,8.44859454882437,8.89744112722452
"C8orf82",12.0861402351736,12.3018612865298,12.1101705004545,8.26098818842494,7.82120013381322,8.80341504257489,11.1684488687326,13.051900455295,12.1785572836101,10.6321149415882,10.9985849433286,11.398625162989
"C8orf88",1.65120507438287,1.4869105237732,1.33275950481192,0.996005668107971,1.01052674295286,1.2316383525383,1.70048640840057,1.81857552583025,1.96929862458376,1.34865497411772,1.54120298568935,1.57626702253904
"C9orf114",23.4743484285977,25.8583033274933,25.8862903819238,26.1012073613001,26.425966469822,27.5998958091537,24.5705875112117,26.1842688542108,24.6335073566355,23.4901652773514,25.2617180290719,25.37659636286
"C9orf131",1.63418234165727,2.35814715879656,1.79409933340066,1.94806990968177,1.23201205647677,1.62352328289139,1.67166460486836,1.60935887241615,1.71018038450695,1.89859195385504,1.73735609295891,2.13642803054879
"C9orf142",13.0053678023558,13.9165531834398,14.5578345910225,10.780296643051,11.3926508143863,11.6165890068953,12.4077864206177,12.8104966244326,12.6795192144253,10.4226151397835,10.0458412794479,11.2032201601949
"C9orf16",13.0904814659838,14.2418148605152,12.8918852100076,15.9360906897275,17.4696541041987,17.5508465236708,13.3300841336486,13.3415850523299,13.6123448787018,23.3461341636106,22.9639244867714,23.8263833406935
"C9orf163",1.42990954895011,1.60307540844298,1.62750439529917,1.56724421305225,1.6749826835246,1.56753972141238,1.48432288190898,1.28748709793292,1.81382768053768,1.46649861263286,1.79339983789307,1.86286102663705
"C9orf172",2.04272792707159,1.83540517778254,2.44766409056804,1.68442135047672,1.77188250819131,1.58153561178213,2.50749690730254,2.07607294541684,2.19386776598367,1.08678022186185,1.07884208998255,0.820701011735205
"C9orf3",14.9459593330738,15.0317360762697,15.4548842577228,15.7017364148786,14.4103882111497,14.6676931075016,14.6991198014287,15.3532836428501,14.9943088257781,15.0054233042612,14.4172533843122,14.3166732047141
"C9orf40",11.5584355206801,10.7917177858227,10.7133360194497,9.6817609796966,9.51002564943307,10.0630451758527,11.6151868234819,11.555196703948,11.4012025633797,9.79411573436946,8.68678046479454,8.59782012294024
"C9orf64",13.0053678023558,11.3725422091716,12.366470405226,12.5818951309522,12.3201205647677,10.9867739402564,11.6872413323124,12.1828466641903,12.3685773263331,11.0380208075848,11.2367708592987,10.2261951462244
"C9orf66",0.970295765359005,1.47529403530622,1.87098930483212,1.34753708038137,0.899784086190902,1.18965068142904,1.42667927484455,1.41623580772622,1.48561124310705,1.40102992456889,1.05082021751547,1.43297002049004
"C9orf69",41.3652405231997,43.5269822857671,43.3531288921031,28.9281058016653,28.9453619111565,28.8595259424315,44.2126466184149,46.9610918971034,44.5510627438731,33.2580935364952,34.3688265808726,35.7200345107608
"C9orf72",5.56643360127008,4.70467782912614,5.03629312876043,6.81092111279716,6.71377356619365,5.90626573603593,5.98052423293422,5.24650992407666,5.0787175055055,8.39308580980057,8.40656174012375,8.08976711567559
"C9orf78",29.6706231407148,28.7856584211718,29.6667139773038,33.3954841659731,32.8628833941108,32.2745231926513,27.8274513103518,28.5500263966626,28.7966737472029,31.2809391569634,31.9869674211709,30.9912334431437
"C9orf84",1.19159129079176,0.952552054292207,1.17897956194901,1.36218422255943,1.06589807133384,1.20364657179879,0.864654105966393,0.675930726414785,0.829178368245796,1.53196730069683,1.66730141179121,1.56324002235277
"C9orf85",5.37918354128852,4.66982836372521,4.36991337635447,4.84820406093733,5.21874769990723,4.77259861608591,4.59707766338799,4.26480101190281,4.6641283213826,4.88396412957194,4.24531367876249,5.58858307991116
"C9orf9",3.81309213053363,4.37941615205076,4.24176342396871,3.64713840233654,4.01442130762095,3.66692327687539,4.15033970863869,4.42573689914442,3.95587179850598,5.34224494601971,5.94063696302078,6.12269008754835
"C9orf91",11.6095037188569,12.0695315171903,12.1101705004545,10.6484723634485,10.4236525677192,9.68515613586935,11.5431323146514,11.7966005348104,11.8848899448564,12.2688321431874,12.4136895029161,13.3787291913025
"CA11",1.82143240163883,2.13743387792398,2.39640410961374,1.93342276750371,1.85493950076278,1.58153561178213,2.16163526491598,1.85076270327858,2.00384772326067,2.21284165656208,2.40988103216881,2.7617240394899
"CA12",43.3739229848201,43.0971722124889,42.4688942206414,27.9028058492012,28.6131339408707,27.977784849137,41.7772042199429,42.2617639896482,40.8888582841208,45.0555511256221,38.4179871523655,43.9270446281129
"CA13",9.85616224812041,9.88563168539839,9.20116658129768,8.21704676189076,8.55487023486119,8.34155066037302,10.7361218157494,9.07678404042711,8.86184381062694,6.50758759355832,7.10354467040457,6.38323009127381
"CA2",14.4012318858547,14.2650478374491,12.9559601862005,11.2050637662147,10.7697233701003,11.1967122958027,14.06504012372,13.4220529959507,13.3014029906096,19.5489502559005,15.2579095583246,19.6316892807135
"CA5B",20.1719382798319,23.8486508227061,25.7837704200152,17.2250392013967,16.5560271859126,18.502567068814,22.0919124074413,24.3656933283806,25.0826456394353,17.6765457772711,18.2982827210027,19.1366632736352
"CA5BP1",4.42591050865511,4.54204699058845,4.53650831445596,4.48202550648587,4.58197742352598,4.82858217756492,4.3953250386625,4.61885996383436,3.71402810776763,3.75790269487171,3.54476686708552,4.02534305755839
"CAAP1",11.728662847936,11.5816390015772,11.7769806242515,11.4394180410636,11.3649651501958,10.9307903787774,13.1571533124553,11.7644133573621,11.2111825206567,12.1640822422851,11.4049020941012,11.4377061635478
"CAB39",191.727038688394,175.67615508611,178.615403635274,179.16384312201,172.177145600653,176.026313180388,191.708226194516,182.823167906475,184.630383329397,157.975944298352,158.085393523027,152.116281175111
"CAB39L",7.01336588294579,7.74819780747441,7.34299227170413,8.53928388980805,7.68277181286077,7.79571093595264,7.37838170424656,7.1133662160794,6.73707424199709,6.97896214761888,7.01947905300333,6.01847408605817
"CABIN1",75.1723877162345,78.1673508942958,77.4410162267157,66.6005554836315,68.7158185207944,70.1753943139435,72.1121524375972,74.5615965590404,73.7968747738758,69.4360905606434,71.2315998113153,70.5412060086688
"CABLES1",1.87250059981562,2.31168120492865,2.17854919055795,1.20106565860079,1.61961135514362,1.14766301031978,2.46426420200422,2.04388576796852,2.24569141399903,1.20462386037699,1.38708268712042,1.10729501583321
"CABLES2",14.6735956094642,16.2166178999015,15.6471091863015,10.9414152070096,10.8943088589575,11.5326136646768,13.4165495442452,14.6290721502628,14.3378759509169,9.21799127940655,10.4521584302205,9.9265741419401
"CABP4",3.42156927784491,4.42588210591867,4.38272837159304,3.3102541322412,3.14232288562053,3.16307122356427,3.67477995035717,4.00730359231622,3.92132269982907,2.5794663097203,2.73213256554022,2.93107504191145
"CABYR",4.57911510318548,4.8324592022629,5.13881309066904,6.29827113656511,6.09084612190764,6.25616299527977,5.5049644746527,5.35916504514579,5.25146299889004,7.31939932555151,7.67799305597969,6.56560809388164
"CACFD1",3.83011486325923,3.75212577483394,3.78042359537996,3.42743126966567,3.50223652009689,3.79288629020317,4.07828519980816,4.52229843148939,3.66220445975226,3.7709964324845,3.48872312215136,4.39009906277403
"CACHD1",9.66891218813885,9.59521947372394,9.85473133846506,9.66711383751854,9.66229680248076,9.0693369596002,9.75618049565414,9.35037504873786,8.63727466922704,9.45367855643683,8.91095544453118,8.22003711753832
"CACNA2D1",3.21729648513775,3.04351997834827,2.93463390963394,2.56324988116022,2.50555260923928,2.23934245916054,3.05511117441459,3.33137286590144,3.23034072629091,2.30449781985164,2.22773886113279,2.2276170318527
"CACNA2D3",0.170227327255966,0.267179234740497,0.256299904771523,2.09454133146235,1.99336782171523,2.2533383495303,0.288218035322131,0.128748709793292,0.362765536107536,1.02131153379789,1.24697332478502,1.22453801750967
"CACNB1",10.7753898153026,12.1276139595252,11.9051305766372,10.8535323539413,10.7005092096241,11.2806876380212,12.8689352771332,13.1162748101917,14.9079360790859,10.3833339269452,11.2928146042329,10.9687341568419
"CACNB2",2.02570519434599,1.81217220084859,2.02476924769503,2.07989418928429,1.82725383657229,1.93143287102597,1.57078829250561,1.83466911455442,1.76200403252232,2.08190428043415,2.21372792489925,2.05826602943115
"CACNB3",17.6525738364436,17.7964603314105,18.8124130102298,16.0386206849739,16.0438423983885,16.0112985829979,17.2354385122634,18.7490308636482,16.9636074503619,17.9515142671397,18.4383920833381,18.5895292658117
"CACNG8",1.15754582534057,2.03288548172117,1.70439436673063,1.36218422255943,0.941312582476636,0.78376986070619,1.15287214128852,1.2552999204846,1.36468939773787,1.17843638515141,1.13488583491671,1.09426801564694
"CACTIN",41.8078315740652,42.0749212273948,40.7644998539107,32.6191856305361,32.9597832187775,32.3724944252396,39.6588016603252,40.6684987059562,39.1614033502754,27.4182865611894,30.249611328212,30.3659374342026
"CACUL1",100.195804822861,93.7799113939144,92.9215304749157,96.0120169771728,95.8754550916644,94.3323010921379,102.043595405801,97.5915220233156,98.1539893410961,94.8510352670754,95.7787600924766,91.3844063067057
"CACYBP",60.464746641319,57.4783849346078,56.0784191640092,59.8628700817247,61.1991606930765,61.6798888595032,57.7300724750229,55.5389746870815,57.3169547049906,51.9166696347258,52.2467812148691,45.4251496495343
"CAD",187.284105447013,191.265482608795,192.570933450084,170.141203540326,169.034822715032,173.758978940488,186.62117787108,195.343979933873,190.728299245871,161.511253453807,161.728236943747,154.969194215905
"CADM1",24.7340306502918,24.441091734522,25.2199106295179,19.2463448219687,20.2935918516286,19.2163574776714,23.806809717608,24.3174125622081,24.5471346099432,20.7011991658264,19.9795950690275,20.9734702998997
"CADM4",6.84313855568982,7.65526589973859,7.61210717171423,5.63914973855248,5.88320364047897,5.7942986130779,7.33514899894824,7.00071109501027,6.80617243935091,9.28345996747052,8.12634301545296,10.2783031469695
"CADPS2",3.69393300145446,3.97283905570652,3.69071862870993,2.21171846888682,1.91031082914376,2.4632767050766,2.78130404085856,2.67153572821082,2.72937879547574,1.47959235024565,1.40109362335396,1.71956402458805
"CALCOCO1",19.1505743162961,20.3288548172117,19.4916077578743,21.7803004187728,23.0483154385823,23.2331780137906,17.9415726988027,19.7307397758221,20.2630463740066,25.7815693595902,26.0042976494495,28.7896704116635
"CALCOCO2",32.1218966532007,30.7604614605581,32.4603829393134,41.3635295108369,42.1929522263057,40.4481231685873,31.8192710995633,32.3159261581164,30.9387178651712,44.6627389972383,43.3358257703379,42.1944536033385
"CALCRL",1.95761426344361,1.32427968523551,1.56342941910629,1.90412848314759,1.59192569095313,1.80546985769819,1.68607550663447,1.17483197686379,1.60653308847623,1.83312326579108,2.24174979736633,1.91496902738214
"CALD1",277.06199784181,258.850212509674,270.601439457774,305.392914412518,304.666891584239,291.842305990098,290.509368702942,284.180589691245,292.09535476392,311.788080035836,320.261980426248,323.81214363019
"CALHM2",2.65554630519307,3.43848058622553,3.44723371917698,3.96937553025383,3.48839368800165,3.86286574205194,3.32891830797061,3.20262415610815,2.78120244349111,3.83646512054847,4.00712776279232,3.9211270560682
"CALM1",208.851907810344,203.939071526268,195.531197350195,235.81898906674,233.459363286301,232.751656848999,209.015719215609,192.769005738007,203.684211249712,221.703165259818,220.055764483973,200.329208864508
"CALM2",208.051839372241,187.037080806815,189.213404697577,247.81499851057,248.39577911707,241.918965041187,215.961773866873,197.065993927358,199.590143056498,240.898584600173,237.821631628101,231.25530730672
"CALM3",139.841749340776,141.488829527794,143.784246576824,151.964100097356,153.959978563311,155.228420090935,132.897336087035,137.43924770434,130.077356518559,139.160243348768,140.865952892007,142.684733040249
"CALML3",16.0524369602376,15.2524493571423,14.8653944767483,6.6205082644824,7.08753003276526,7.57177669003659,18.0280381093993,18.7812180410965,19.3302207097301,16.73379666915,14.1790674683421,16.5182362361943
"CALML4",11.2179808661681,11.5584060246432,10.3545161527695,11.8788323064054,10.9912086836242,10.440934215836,12.3789646170855,12.5851863822943,12.3340282276562,12.2426446679618,13.1422581870601,11.7373271678321
"CALML5",32.3431921786335,27.6588590398749,20.4783623912447,27.9906887022696,26.8966227610603,34.219951954047,30.2628937088238,30.787035229321,34.4627259302159,45.7626129567129,44.1344491356497,53.5279437653961
"CALR",1444.70230368866,1435.92575589163,1433.84418725381,1012.16146593037,1046.22740692649,1066.7667639826,1272.41057143838,1314.3151103361,1319.86194220458,877.922013200185,973.956221338271,959.282239716778
"CALU",218.384638136678,203.77644068773,203.168934512386,186.223765651834,192.069295321519,183.500118637837,205.153597542293,201.330794939261,205.567137127603,147.095048342121,155.605457809691,138.828740985112
"CAMK1",3.11516008878417,3.45009707469251,2.92181891439536,2.82689844036527,2.96236606838235,3.55495615391736,3.28568560267229,4.26480101190281,3.40308621967545,3.61387158113098,3.44669031345074,3.53031705048001
"CAMK1D",36.7180344891118,48.1038787417564,48.0562321446606,31.0372942753057,29.1530043925852,31.8266547008192,36.920730324765,39.2844500756783,42.0808021884741,28.4657855702128,29.3529114092654,31.577448451526
"CAMK1G",3.31943288149133,3.32231570155575,3.63945864775563,3.94008124589771,3.39149386333494,3.55495615391736,4.20798331570311,3.84636770507461,4.11134274255207,2.33068529507722,2.17169511619864,2.09734702998997
"CAMK2D",28.6662819099046,27.1941995011958,27.5266097724616,30.0412886071978,29.6928748442998,28.3556738891204,26.4295938390394,28.292528977076,29.1939883819874,33.1009686851417,32.3232298907758,34.7169554964178
"CAMK2G",23.9169394794632,23.5350056340977,23.1310664056299,23.9773717454816,22.9652584460109,24.5907793796567,24.1382604582285,23.3357036500342,23.4588380016206,25.2185386422401,24.5331493449278,24.1129773447915
"CAMK2N1",76.2618426106726,73.1374113880943,72.5585030408182,46.3728521357329,43.798720749354,45.8365409609424,80.1534356230847,80.4035692659111,76.1980371319209,47.0196117675411,49.2204189884246,47.9784416860438
"CAMK4",1.66822780710846,1.71924029311276,1.85817430959354,1.78695134572312,1.59192569095313,1.90344109028646,1.52755558720729,1.60935887241615,1.41651304575323,2.06881054282136,2.12966230749802,2.0322120290586
"CAMKK1",3.42156927784491,3.74050928636696,4.01109350967433,3.11984128392644,2.90699474000137,2.92514108727846,4.40973594042861,4.89245097214511,5.64877763367448,3.66624653158215,3.68487622942091,3.49123604992119
"CAMKK2",42.5908772794426,43.6779966358378,44.5321084540521,40.6751138284682,42.4698088682106,42.113634122588,45.7978458126866,44.1608074590993,42.9963533034122,45.1341135512988,44.7369193936919,44.1354766310932
"CAMKMT",4.35781957775272,4.4607315713196,4.53650831445596,4.24767123163694,4.2497494532401,4.60464793164887,3.84771077155045,3.63715105166051,4.00769544652135,4.13762108564271,3.46070124968428,4.03837005774466
"CAMLG",17.805778430974,16.8206753001843,17.0439436673063,17.9281020259435,17.5527110967702,16.6131218688973,16.3275517009987,16.7695194505763,17.2054511411003,20.7011991658264,20.7782184343392,21.416388306233
"CAMSAP1",60.1583374522583,58.7678151544424,58.23133836409,68.5486253933133,63.3309568357442,65.6407258341434,59.4161479816573,62.7489024355059,60.6336681779738,73.010680928936,72.212365347663,73.5374160515116
"CAMSAP2",162.413892934917,143.289385240175,148.192604938895,184.246401457797,179.34773262599,179.427314540239,167.526733030989,160.259956515201,166.733950214759,185.865605413602,190.00230626303,181.713625598323
"CAMSAP3",31.4750328096281,31.1902715338363,29.6538989820652,25.3981445367533,24.7786694504879,26.9420889617753,28.8650362375114,29.789232728423,26.8791987706345,24.9173826771458,25.1075977305029,25.090002358762
"CAMTA1",18.5718014036259,18.2843528470236,18.0947732768695,15.1304978699343,17.5665539288654,16.6551095400065,18.7774050012368,18.6202821538549,19.1574752163456,15.9743598876079,14.9776908336538,15.3718602198022
"CAMTA2",48.1573108807127,49.6024057539966,52.0288806686192,47.5153292256214,49.2943250911662,50.0912916333474,47.7000848458127,48.6348251244162,49.5606820520247,50.6072958734465,50.9157422726829,55.5601557944547
"CAND1",151.315071197828,133.299205158574,133.493805400248,158.965434058468,158.223570848646,154.780551599103,151.19918132999,142.363885853933,148.371104267982,154.87272848412,152.63513932818,140.352900006906
"CAND2",3.67691026872886,3.9844555441735,3.49849370013129,4.86285120311539,4.59582025562122,4.61864382201862,4.16475061040479,4.44183048786859,3.67947900909072,4.1638085608683,4.02113869902586,3.93415405625447
"CANT1",109.847694278275,114.619891703673,112.400323237551,89.4208029970465,89.6184949846138,90.4554394597162,100.962777773343,105.429099731982,101.142486376649,75.5770535010435,80.4087630442837,78.9305941286287
"CANX",609.550013438162,560.983461047308,572.702137211968,534.32774665557,528.671600549488,524.719925852424,581.29254453944,568.007120430558,571.78758310283,454.889538406055,477.800947436167,462.966559619959
"CAP1",487.377860666555,471.931460459454,457.251845107636,523.23986002678,529.322213657965,515.118745058774,460.644474953596,465.442679491476,467.466579647906,473.220771063966,500.484653198268,480.631171872546
"CAP2",5.4642972049165,6.1102729336305,5.66422789545066,5.74167973379889,5.86936080838373,5.72431916122914,5.82200431350705,6.4857162558371,5.87334677507438,5.1589326194406,5.15602453394257,4.68972006705831
"CAPG",99.327645453856,101.167998058913,103.160711670538,85.7004288838197,89.9368801228044,88.2860764524044,97.9364884024601,101.148205131355,97.8257729036654,113.156080449761,113.488583491671,128.250816833859
"CAPN1",401.276878540488,407.064988859848,412.937591572639,349.305046662337,356.051484321787,362.451572905504,368.674099882304,378.810891389314,372.404734638393,338.761179518191,344.767107898709,356.027915090844
"CAPN10",13.124526931435,14.3812127221189,14.2630897005353,10.6631195056265,10.6174522170526,11.7005643491138,12.580717241811,13.9048606576756,12.213106382287,10.0167092737869,11.2788036679994,10.8254371547929
"CAPN10-AS1",2.63852357246747,2.79957372054173,2.78085396677102,2.57789702333828,2.82393774742991,2.6732150606229,3.0695220761807,2.91293955907324,2.93667338753719,3.31271561603673,2.6900997568396,3.03529104340163
"CAPN12",2.51936444338829,2.74149127820684,2.98589389058824,2.3581898906674,2.10411047847719,2.40729314359758,2.52190780906865,2.5105998409692,2.62573149944502,2.56637257210751,1.54120298568935,2.20156303148015
"CAPN15",103.736533229786,107.231805038675,106.466980442091,71.3755238336786,70.5015438610809,75.3958614218615,105.271637401408,109.323748203229,110.280722976691,65.5996254400949,68.2052375848707,64.157975917395
"CAPN2",614.758969652195,605.857955995244,611.275272880082,476.92559645976,484.928251128515,484.08985610903,606.108117380676,617.47881216863,611.743615722674,488.632100234224,508.050558764379,501.005400163877
"CAPN3",4.56209237045988,4.77437675992801,4.94658816209039,6.29827113656511,6.18774594657435,6.17218765306125,4.88529569871012,4.77979585107598,5.38965939359767,7.60746155303297,6.54310722106299,7.75106511083249
"CAPN5",1.4809777471269,2.50916150886728,2.44766409056804,1.69906849265477,1.49502586628642,1.58153561178213,1.0952285342241,1.19092556558795,1.36468939773787,2.71040368584823,2.38185915970173,2.83988604060753
"CAPN6",0.187250059981562,0.336878165542366,0.179409933340066,1.68442135047672,1.5503971946674,1.37159725623583,0.0864654105966393,0.128748709793292,0.138196394707633,1.29628002366655,1.52719204945581,1.27664601825476
"CAPN7",30.5387825097202,29.0993036097802,30.2177587725626,34.3329012653689,33.2781683569681,34.5138656518119,32.5830488931669,32.6699851100479,31.612425289371,36.0732471232458,36.974860720311,36.8664105271529
"CAPNS1",185.428627579923,197.317673100091,190.148899349993,177.464774629356,184.940236792468,181.862599464576,174.25662415576,183.981906294615,182.298319168706,180.235298240101,180.250694644487,186.533615667244
"CAPNS2",5.49834267036769,4.9950900408006,5.805192843075,4.23302408945888,4.18053529276388,4.03081642648898,6.05257874176475,6.51790343328542,5.42420849227458,5.72196333679072,5.78651666445185,5.31501607599942
"CAPRIN1",292.110093571237,279.992221519574,277.111457038971,340.868292767775,339.204757661875,330.736885327642,293.636534386187,289.427099615321,295.740284674334,320.351384434603,322.797959884519,309.573632426594
"CAPRIN2",19.4910289708081,18.086872543085,18.6201880816511,27.7709815695987,29.2914327135377,27.7258588224815,20.6220004272985,22.0964973182738,22.2150704492519,34.0568115308756,36.5825545057719,37.491706536094
"CAPS",2.16188705615076,2.20713280872585,2.46047908580662,1.74300991918895,1.31506904904824,1.20364657179879,2.23368977374652,1.75420117093361,2.1074950192914,1.46649861263286,1.72334515672537,2.18853603129388
"CAPZA1",165.954621341841,156.845827281139,152.972598162883,199.596606460402,205.275357140383,194.514884358833,167.959060083972,161.627911556754,162.639882021545,194.140847584888,186.415506587244,178.691361555108
