"","logFC","logCPM","F","PValue","FDR"
"TNFAIP3",1.29464244400054,9.34892528558651,1495.28045068203,7.52617419223955e-15,1.04440719265708e-10
"IL32",-1.58627717219671,1.66902670503041,555.21081902043,4.42295586631037e-12,3.06886792783945e-08
"CXCL8",-1.45791731482037,3.66739121618981,298.913917290592,2.23278887579052e-10,1.03281370764483e-06
"POSTN",0.98219198575602,4.23867460038301,272.932880621662,3.94472322957069e-10,1.29107150201325e-06
"DUSP8",-0.559063427216241,3.0828382899678,265.819596407954,4.6518393817585e-10,1.29107150201325e-06
"C3",-1.60980262385833,2.55664755243192,224.515986514537,1.32892900840248e-09,2.98018693785962e-06
"NEFM",-0.860716791873118,3.18515644196558,220.08653358593,1.50330104237352e-09,2.98018693785962e-06
"NEFL",-0.572629147617637,4.34934399094619,192.036851493776,3.48216472949001e-09,6.04024999389162e-06
"C1QTNF1",-0.62312118443983,3.0147163402652,154.779849062887,1.29669486131552e-08,1.85445169240534e-05
"B4GALT1",-0.324849338761702,7.30528393436167,152.134796563165,1.43915909543036e-08,1.85445169240534e-05
"SPRR2A",-1.75533500315344,4.54663584539833,151.602195832985,1.46998404672903e-08,1.85445169240534e-05
"CXCL16",-0.395945370478446,3.99286502194423,148.113329148519,1.69182083416965e-08,1.95644980964768e-05
"CDKN2A",-0.811653153153757,1.88584737466308,144.554483382501,1.95887173233047e-08,2.0910202330423e-05
"RPTN",-2.83307544754848,2.12258021432477,128.557585864339,3.9557230148492e-08,3.92096916264731e-05
"HEPHL1",-0.360341693953357,5.92106510938163,126.020750562576,4.45450414817711e-08,4.12101027095025e-05
"KRT2",-2.2090570334231,1.46835558377895,124.19952507969,4.85749561798819e-08,4.21296666817638e-05
"S100A7",-3.26068234993351,1.42224713775423,118.164751448581,6.52741734867107e-08,5.32829238514756e-05
"IL7R",-0.517869752303616,2.41179689089837,115.069239074989,7.63650837677526e-08,5.48464441269379e-05
"TNIP1",-0.339353361466117,9.29698130918271,114.756766729761,7.76008563807023e-08,5.48464441269379e-05
"HES2",0.249675834016023,6.16822407466042,113.963075704533,8.08448548599632e-08,5.48464441269379e-05
"SPRR2D",-0.624628622197653,6.17145153064048,113.456090999565,8.29988705531236e-08,5.48464441269379e-05
"TICAM1",-0.233319955467856,5.74320099854108,112.278832649547,8.82609967366331e-08,5.56726296233753e-05
"TRIM16",-0.520005232476291,5.74417015780153,110.198602212266,9.85295059088745e-08,5.73137840584715e-05
"IKBKE",-0.345412217729322,3.4204938618253,110.041156550268,9.93612372022938e-08,5.73137840584715e-05
