"","logFC","logCPM","F","PValue","FDR"
"TNIP1",3.77929699337669,9.29698130918271,867.036080141582,2.82799047975967e-13,3.90347525921227e-09
"NT5E",0.311135557285686,7.81971636427792,528.193923344749,6.67059481607944e-12,4.60371101231723e-08
"IL32",-1.08029032623783,1.66902670503041,447.329257871476,1.91124036761356e-11,6.97366632205469e-08
"CRYAB",-0.963791053444592,3.46606420842125,439.630603637862,2.13287449752415e-11,6.97366632205469e-08
"IGFBP3",-1.71416945988172,2.69742001581868,428.008850656904,2.52614153519332e-11,6.97366632205469e-08
"HEPHL1",-0.730065439355534,5.92106510938163,353.450524947845,8.43037843195775e-11,1.81198288687351e-07
"MAFB",-1.1045143810595,3.88979394527037,348.629972847254,9.18921988561515e-11,1.81198288687351e-07
"EDEM1",0.248043408414291,7.33450073643238,283.67739191922,3.33478446090292e-10,5.47174167632651e-07
"SPRR3",-1.26142201818224,3.65275910944861,280.617169859827,3.56775158204293e-10,5.47174167632651e-07
"ANGPTL4",0.585250849200433,2.94046355994228,267.079576416002,4.85197082523939e-10,6.69717533007793e-07
"KRT1",-1.27809254607724,6.32479703385928,248.129800543063,7.65819839826234e-10,9.60964659011046e-07
"XDH",0.388694143135612,5.09846348520029,230.596155874546,1.20456033014025e-09,1.38554551974382e-06
"TRIM47",-0.352631223632968,4.0242080141024,226.852873323477,1.33248217087879e-09,1.40463987902773e-06
"SAA1",-1.1064115749524,2.92464198615403,222.865554090432,1.48632523695137e-09,1.40463987902773e-06
"FLNC",0.532819999583817,3.82373851573602,221.903578557311,1.52645064010837e-09,1.40463987902773e-06
"FTL",-0.285193272769002,8.49276872765327,209.061780815232,2.20215511301781e-09,1.80820012812878e-06
"LINC00673",-0.316526153495493,4.59356532350471,208.679860793792,2.2270087791197e-09,1.80820012812878e-06
"PGF",0.391370791557566,4.27460764450435,204.852914964619,2.49477855429665e-09,1.91307935471982e-06
"FHL1",0.277210943249882,6.89612052667015,199.457937799787,2.93795113796e-09,2.13434418722431e-06
"SH2D2A",0.531193468179445,2.49202852473884,193.751147921871,3.50881738993307e-09,2.4216103216623e-06
"FTH1",-0.375755073490114,9.53446554281914,174.919818242901,6.54215168226176e-09,4.30006284144091e-06
"BTBD2",0.270410006266916,5.92398199536529,173.111067008222,6.96833052240108e-09,4.37199391821373e-06
"SH3KBP1",0.250533801827693,4.68418212675387,171.028903071109,7.49917443549509e-09,4.5004828144843e-06
"KIAA1549L",0.282662048953393,4.9945033478521,168.250638913738,8.28184883910028e-09,4.76309831358755e-06
"DTX2",-0.181566138786212,5.74948702206811,164.404769319552,9.52616535408143e-09,5.25958641529544e-06
"ITGB4",0.231707306985396,11.0714514607815,162.322334391898,1.02894029537687e-08,5.46248572964882e-06
"PYGB",0.230562920065923,8.35606451505643,159.391908660732,1.1486189840576e-08,5.78236732715399e-06
"TSPAN1",0.301524092006341,5.34900217047679,158.838605398578,1.17297895501204e-08,5.78236732715399e-06
"NEFL",-0.413935767885365,4.34934399094619,152.456691273698,1.50176829107358e-08,6.97186872445689e-06
"NRG1",-0.237637229613534,7.45144851719064,152.165169259244,1.51916118717144e-08,6.97186872445689e-06
"CBS",0.212424315160622,5.57705021553491,151.402025558665,1.56580403142913e-08,6.97186872445689e-06
"ERCC1",0.207192798337068,7.14351233978221,148.110915106015,1.78685152977586e-08,7.5509420248625e-06
"HDAC9",-0.306474076164265,4.03521185775836,147.858162090654,1.80526759994539e-08,7.5509420248625e-06
"MDFI",0.16342258140759,6.41122428445068,146.886556328426,1.87812976168627e-08,7.62395539406304e-06
"ZMYND8",0.220788563895704,6.62660843337485,146.180735680816,1.93319161625883e-08,7.62395539406304e-06
"NOS1",0.241303528945278,5.40469430629962,144.614550110152,2.06216045568106e-08,7.70729557617285e-06
"LOC284454",-0.467363044468976,4.84960463890872,144.56967297535,2.06599968353543e-08,7.70729557617285e-06
"FAM83A",0.275596173793226,7.52489718236357,141.811142403748,2.3186442276546e-08,8.42217007218853e-06
"ADAM19",0.326227304627916,4.02523840259912,140.51219150849,2.44984907535157e-08,8.67058122745584e-06
"SPRR2A",-0.934279047630003,4.54663584539833,133.325334705641,3.35117349217108e-08,1.15640619281094e-05
"CHAC1",0.480332596922673,3.63640521400872,132.643212575769,3.45508239922659e-08,1.16318298430548e-05
"KRT34",-0.527387972919765,3.74761211437076,128.678551496272,4.13807085989094e-08,1.35994743045416e-05
"KRT4",-1.51981293493282,2.60987832673925,126.60405485251,4.55694159869629e-08,1.46277825318151e-05
"C1R",-0.697653870239736,1.4057953640133,123.69960309301,5.22838957999554e-08,1.64016957665178e-05
"H1F0",0.312715755166549,6.9739241347087,122.871180438934,5.44037296816246e-08,1.66874373510103e-05
"LTBP2",0.197396088667665,8.18559043324912,121.177619859803,5.90537633080937e-08,1.75797741921293e-05
"CCND1",0.176692366287475,7.58310881792906,120.899622801478,5.98601309157485e-08,1.75797741921293e-05
"GID4",0.248364764400765,4.74216211609141,118.142289285688,6.85859816875634e-08,1.95831769902021e-05
"MROH6",0.26871677066888,5.62317313094424,117.871537843402,6.9519356119677e-08,1.95831769902021e-05
"SH3TC2",0.217279983656946,4.98733547778163,117.313879530926,7.14883801099004e-08,1.97350822131391e-05
