"","fpool2_eGFPorf_TNF_24h1","fpool2_eGFPorf_TNF_24h2","fpool2_eGFPorf_TNF_24h3","fpool_eGFPorf_TNF_24h1","fpool_eGFPorf_TNF_24h2","fpool_eGFPorf_TNF_24h3","fpool2_TNIP1orf_TNF_24h1","fpool2_TNIP1orf_TNF_24h2","fpool2_TNIP1orf_TNF_24h3","fpool_TNIP1orf_TNF_24h1","fpool_TNIP1orf_TNF_24h2","fpool_TNIP1orf_TNF_24h3"
"BRWD3",50.2681297386867,44.8164125056016,45.7879779874326,61.0492885981474,59.2334785355518,57.5231094196864,46.8101891646125,44.4070910501057,46.2236361150931,56.6359228218556,53.5763316573295,56.6716459517886
"BSCL2",4.4599559741063,4.27486775584795,3.22937880012119,3.88149267718548,3.80677882619228,3.52696437317786,4.4241337320213,3.81827755790073,4.1412807034445,4.04645531771359,3.88924481660614,4.07176088702755
"BSDC1",39.8672400433472,40.0304192572066,41.148949711068,44.0439565294216,43.5080212753539,43.5971985017818,37.9476503014344,39.1634975544955,38.5114307332294,43.9329434494619,42.2922301996253,41.4138951186148
"BSG",383.096599989551,418.158735345812,417.691954806151,315.543383941912,325.694153536916,327.685781227036,440.344020327475,451.197490189605,440.885207344549,354.03593704767,355.826214547864,343.798903446307
"BSN",1.02136396353579,1.80055571238161,2.03758424293361,1.03994709464215,1.34275471323873,1.17565479105928,2.18352406773955,2.05297800202197,2.15743365987827,1.37290448279568,1.0847553570126,1.21093260580745
"BSPRY",0.953273032633408,0.894469611957316,0.576674785735927,1.23035994295691,1.41196887371495,1.38559314660559,0.32824218011771,0.470746548234337,0.371971320668667,2.22555042474248,2.48700008680937,2.33104526617934
"BST2",1.07243216171258,1.09194991589594,1.56342941910629,3.1344884261045,3.40533669543018,3.54096026354761,1.24161172479308,1.62146033280716,1.40109197451865,2.96258335761174,2.71188839253149,2.69432504792157
"BTAF1",59.8689509959231,56.4561339495137,55.7964892687606,68.8562153790525,67.9544627555559,67.8100888414552,52.9040765954935,54.2796922700203,53.1671007675749,64.5120590652624,64.3709703319914,66.5710200042645
"BTBD1",43.459036648448,42.2259355774655,41.3539896348852,49.6831062679741,49.2251109306899,51.4628888895832,43.8988237409598,43.2825298515459,41.5491965186902,46.7943654241308,47.4249750596361,47.5745147506601
"BTBD10",38.9650352088906,36.6964870671839,37.0481512347236,47.6764477895801,48.2561126840228,47.278117669027,36.7916669714546,37.4374268776363,35.7340448722367,46.0573324912615,46.6047941799436,46.7419985841675
"BTBD11",14.5033682822083,13.9397861603738,14.7628745148397,9.21305242999873,9.75919662714747,9.46122188995329,14.385570328637,14.6192955812775,15.7095887762401,11.5902041600225,11.1782716667761,10.1264239160648
"BTBD18",1.44693228167571,1.34751266216946,1.28149952385762,1.39147850691555,1.19048356019104,0.993708216252491,1.42713991355526,1.24224783561839,1.06631778591685,1.05496870783247,1.20381387180666,1.07470268765411
