"","logFC","logCPM","F","PValue","FDR"
"TNIP1",3.14572075597515,9.29698130918271,1006.77789733844,1.45272683471313e-14,2.00287448701899e-10
"HEPHL1",-0.793548967007637,5.92106510938163,372.096214239654,1.43443871774105e-11,7.33781836120499e-08
"MAFB",-1.2378842997642,3.88979394527037,361.625999103998,1.74349928266624e-11,7.33781836120499e-08
"ADAMTS1",-0.560961204049833,8.1099214252021,351.203773683064,2.12890936714441e-11,7.33781836120499e-08
"XDH",0.540080227128669,5.09846348520029,252.563928973684,1.99081332601908e-10,5.48946866516501e-07
"IL32",-1.35769977226035,1.66902670503041,219.532604563969,5.09606642610873e-10,9.36478131409649e-07
"MMP9",-1.81023236455312,4.09796715183007,218.272419516206,5.29583635796319e-10,9.36478131409649e-07
"DUSP6",0.322151154961562,6.97666099506272,213.845874524758,6.07187217130451e-10,9.36478131409649e-07
"KRT1",-1.31631229371929,6.32479703385928,213.62837957619,6.1132249094704e-10,9.36478131409649e-07
"MIR22HG",-0.456441951677257,4.35551171713042,186.24854799281,1.52028573338136e-09,2.09601794061288e-06
"H6PD",0.752612106816983,5.0453106766257,183.268327215646,1.69134007424012e-09,2.11986414577713e-06
"TRIM16",-0.539948801878444,5.74417015780153,180.724253531127,1.85489437378492e-09,2.13111906094773e-06
"SPRR3",-0.830226653352484,3.65275910944861,171.78174717018,2.5913616849746e-09,2.74823873467268e-06
"PTPRS",0.419943553262964,4.44440478455161,152.99782322034,5.53199836516419e-09,5.25297134918577e-06
"S100P",-1.6356152619802,0.53960130606278,152.235311250447,5.71513528960517e-09,5.25297134918577e-06
"EDN1",-0.562095379373035,5.10428522214925,141.444794259652,9.21497548854947e-09,7.94042919128947e-06
"IGFBP3",-2.32768433005021,2.69742001581868,139.70782421599,9.98248508353538e-09,8.09579540274719e-06
"IL24",-1.06467702783424,1.50599769636247,138.239962627582,1.06883192961884e-08,8.18665878536382e-06
"SAA1",-0.79014897499545,2.92464198615403,129.090769462383,1.66186487205605e-08,1.1280540710883e-05
"ACTA2",0.646387343765396,2.39311246029563,128.863958128378,1.68074893896189e-08,1.1280540710883e-05
"DLG4",0.455680886717828,3.29398283679578,128.246676042895,1.73339583208927e-08,1.1280540710883e-05
"ZC3H6",0.649055545451954,2.83624248529592,126.798583442823,1.86445553493354e-08,1.1280540710883e-05
"HTRA1",0.424676521848727,7.09527292584826,126.615019819124,1.88186288786762e-08,1.1280540710883e-05
"DOCK4",0.272425459880836,6.21427189133563,124.625866667157,2.08288822689055e-08,1.19653249933917e-05
"GAMT",0.625924794154747,2.41212234667375,122.187637180819,2.36358747975511e-08,1.21138536555119e-05
"FOSL2",-0.261743627080709,7.0172871100556,121.700210883517,2.42474726127207e-08,1.21138536555119e-05
"BBS2",0.325942911057672,4.60509175288047,121.033755019324,2.51131643870992e-08,1.21138536555119e-05
"CYP1B1",-0.891338652655335,1.89469621801842,120.963512922578,2.52064425920311e-08,1.21138536555119e-05
"KRT4",-1.10874359472974,2.60987832673925,120.758727802277,2.54806524994448e-08,1.21138536555119e-05
"CXCL16",-0.376886945183185,3.99286502194423,116.735261926287,3.16242503123623e-08,1.4009388822627e-05
"F2R",0.306915813527762,5.4542070657639,116.712647210118,3.16632645747033e-08,1.4009388822627e-05
"ADM",-0.459848683957429,4.62949879503339,116.226056827784,3.25161704739293e-08,1.4009388822627e-05
"KRT13",-0.861209082918538,5.08720967989917,114.815203681396,3.51412457093792e-08,1.46815865028852e-05
"ST6GALNAC2",0.500112532578804,3.94969925193245,113.016127636228,3.88469169587668e-08,1.57524248267799e-05
"NT5E",0.275017828927941,7.81971636427792,112.473160204665,4.00515172316057e-08,1.57768648020614e-05
"TNFRSF6B",0.639141084328149,5.56095435962242,111.874428383456,4.14295412130896e-08,1.58663634640241e-05
"CXCL5",-1.17964645662401,1.49040590135207,109.006965999971,4.88269385327653e-08,1.79442924264718e-05
"TMEM2",-0.229887602303133,6.54668304585957,108.785478593146,4.94584109817891e-08,1.79442924264718e-05
"HNRNPA1P33",-0.440557625434035,4.01671844234003,106.878855144025,5.52972752636091e-08,1.95482957451123e-05
"ISYNA1",0.423438493068657,3.87869959574836,104.938897717397,6.20599824308966e-08,2.09558962424676e-05
"NFKBIA",-0.31444088913781,6.59796292992237,104.86946358268,6.23189777283797e-08,2.09558962424676e-05
"NYNRIN",0.320598777020725,6.09461526551675,104.22052155649,6.48001643937373e-08,2.12714253927728e-05
"APOE",0.634874673868317,4.06481246730496,101.920623044683,7.4547535948416e-08,2.39020204214142e-05
"ENC1",-0.232807547922997,6.49903661795245,100.880092261739,7.95000781854712e-08,2.46966279544751e-05
"S100A7A",-1.69064109124135,-1.86924529220208,100.657352624191,8.06084179264073e-08,2.46966279544751e-05
"RUNX1",-0.267475528556327,7.80003243156565,99.6710269205323,8.57330935675143e-08,2.56777247679743e-05
"CSMD2",0.594138692845639,2.18253713059938,99.3400070126494,8.7535581641749e-08,2.56777247679743e-05
"SLC16A9",-0.329993941771981,3.82672424973734,98.0935178251396,9.47221365980551e-08,2.72069603599455e-05
"MARVELD1",0.372518118292962,6.18675372564588,96.2249301114257,1.06793989755622e-07,2.97912873514507e-05
"BTBD2",0.329676707903642,5.92398199536529,96.045731703891,1.08041224891023e-07,2.97912873514507e-05
"SYTL1",0.469739968767428,4.48874263179863,94.4400109285117,1.1999082155178e-07,3.14720577690463e-05
"ESPN",0.733075564729002,2.19145973428085,94.251860348091,1.21487287365155e-07,3.14720577690463e-05
"ZMYND8",0.298813700055696,6.62660843337485,94.2371658120035,1.21605055101374e-07,3.14720577690463e-05
"HS1BP3",0.39728301237187,4.14152900425253,93.8786118877662,1.24519424262489e-07,3.14720577690463e-05
"NFATC4",0.692822383757471,2.57381515426053,93.7540605858253,1.25550386400054e-07,3.14720577690463e-05
"FLNC",0.580882379022298,3.82373851573602,93.2668131201467,1.29678220250159e-07,3.19263146890882e-05
"EFNB2",-0.217219257805152,6.8197138103189,92.9832720569188,1.3215151595447e-07,3.19644377274434e-05
"KCNG1",0.496393700916881,4.45419893689492,92.6081874673474,1.35506495875e-07,3.22108285970452e-05
"XPC",0.229361099719018,6.06552266740449,91.4523075390136,1.4647305446842e-07,3.39599963423435e-05
"SERPINE2",0.249244853357609,8.02329570330174,91.3200368558527,1.4779138177563e-07,3.39599963423435e-05
"FHL1",0.275525048692507,6.89612052667015,89.1137876692398,1.71907099409989e-07,3.88538226158281e-05
"S100A6",0.215909613584001,9.76355254745601,87.4848842664214,1.92608907608209e-07,4.28306291805544e-05
"RND3",-0.30221271397218,6.83055662968232,87.2347505009869,1.96033516376401e-07,4.29002236552609e-05
"GID4",0.242978938110942,4.74216211609141,85.5132058206818,2.2158092311349e-07,4.77333779213388e-05
"BPGM",-0.331913413404854,4.07855978020099,84.9553445762136,2.30659777329585e-07,4.87574756785079e-05
"FOS",0.576549008078142,4.87899385469557,84.7914160757962,2.33407804074963e-07,4.87574756785079e-05
"PRODH",0.690959907710475,2.98621610361436,83.2229237285761,2.61679405991236e-07,5.38473726925547e-05
"FST",-0.225735106761203,8.16714329372526,82.2243133308851,2.81712530539812e-07,5.68424789583273e-05
"OSBPL5",0.360090524982391,3.86309991805315,81.9173534620045,2.88218146054616e-07,5.68424789583273e-05
"IL20RB",0.274678350539184,6.35540010692198,81.865883747749,2.89325684049198e-07,5.68424789583273e-05
"H1F0",0.382826278254032,6.9739241347087,81.709248996411,2.92726191777852e-07,5.68424789583273e-05
"GSN",0.28739913367675,6.38426109337383,81.0217089941194,3.08202349818514e-07,5.90164694020535e-05
"ADGRL1",0.237721074599474,5.36518872400698,80.4431053720695,3.2195290482355e-07,6.03626348043519e-05
"LINC01468",0.51858881740716,2.12341400993789,80.3598350632316,3.23988900813958e-07,6.03626348043519e-05
"LRRC20",0.630449975801497,2.357159978148,79.9116464142143,3.35202975486143e-07,6.1619245640366e-05
"SLC43A3",-0.282385796997493,6.64608059960748,79.1587091646108,3.5505446932926e-07,6.44096837979278e-05
"CITED4",0.470516497505841,7.17586496213125,78.8038456993981,3.64873566923435e-07,6.53313229503038e-05
"JUN",-0.276731551887796,7.6545739177384,78.1709755974835,3.83164622723359e-07,6.77268032498327e-05
"PANX1",-0.202168191275404,5.98679069408954,77.5490664671535,4.02165309949884e-07,7.01854826364436e-05
"ACSF2",0.359152135888072,3.72377195973822,76.8137101831577,4.26034847260141e-07,7.34217804896946e-05
"SAFB2",-0.221599583806332,5.76885673642885,75.6128545439308,4.68577056759615e-07,7.97564429820347e-05
"SPARC",-0.267647500858472,7.38198179789238,75.3782319898996,4.77444159516116e-07,8.02746661859597e-05
"GBP1",-0.361404360585673,4.14513146664406,74.0352867593679,5.32039278615297e-07,8.8036579661527e-05
"AKAP8",-0.215881447211433,5.48050456048217,73.8545870533498,5.39915662354375e-07,8.8036579661527e-05
"CCNG2",0.459882117702323,5.14889273627735,73.7899440750336,5.42765595940364e-07,8.8036579661527e-05
"CD3EAP",-0.31834477966025,4.79605847607781,73.0833015283993,5.75065759151266e-07,9.21910653653315e-05
"PYGB",0.246087778018926,8.35606451505643,72.927782962052,5.82465693276293e-07,9.23040748643708e-05
"EGR1",0.542667572829919,7.08404307195879,72.0423849715345,6.26724308975802e-07,9.81891823619248e-05
"SDC4",-0.189756103726031,7.68093906139205,71.7623666997785,6.41511745818241e-07,9.93766566246752e-05
"CTNNBIP1",0.258709657653625,5.80989725197291,71.5694260534566,6.51932507104485e-07,9.98688163938837e-05
"LMF1",0.68261634635431,2.11194837317799,71.2799801287397,6.67929989466135e-07,0.00010005775093535
"THBS3",0.445081127892991,3.42631565374245,71.1724521030139,6.73986787972288e-07,0.00010005775093535
"ANKRD52",-0.244035841657667,7.11036316209798,71.1556644063149,6.74938045766851e-07,0.00010005775093535
"DKC1",-0.204216611042102,6.42206106533268,70.7652363680123,6.97499482957365e-07,0.000102302397569502
"VWA5A",0.314333263058414,4.52953463585151,70.3894521221398,7.20031146107424e-07,0.000104495467488243
"DUSP14",-0.268224714582582,6.11875660465718,70.0895880821743,7.38607762033236e-07,0.000106074845991169
"WFDC21P",-1.18088932594057,-0.279305291390495,69.9454854831218,7.47729154568656e-07,0.000106277751072557
"PGF",0.312377130923293,4.27460764450435,69.3970466273508,7.83639792191787e-07,0.000110245324642328
"NFKB1",-0.179960416965098,6.19495664944708,69.1810798553106,7.98318090888478e-07,0.000111175873930095
"LINC00696",0.662413275914294,0.688374888753297,68.9867438528561,8.1179499559319e-07,0.000111922176042433
"ALDH7A1",0.203665834604417,6.31277467026717,68.3970308038498,8.54307856673569e-07,0.00011660852244587
"SNHG1",-0.217732162046563,5.09651216894073,68.2845563748036,8.6270176902e-07,0.00011660852244587
"FGFBP1",0.185100003154754,9.17289582395826,67.9716534516271,8.86553237135174e-07,0.000118669024081385
"NRG1",-0.203286857691906,7.45144851719064,67.5902933726755,9.16647339990401e-07,0.000121517469965843
"TUFT1",-0.255721711340365,6.42960645271215,67.3213160555298,9.38574669002331e-07,0.000123239323443192
"ZNFX1",-0.23849915143117,6.88971096429852,66.9657465111939,9.68486140347818e-07,0.000125967154877126
"CYP24A1",-0.745831964492766,1.51335455095887,66.4849527335836,1.01067840493499e-06,0.000130226384755502
"TYSND1",0.54314756180197,4.42930290115752,66.2415602345665,1.03283496889025e-06,0.000131849034408239
"POSTN",0.381903442185712,4.23867460038301,65.9026944377511,1.06461230173188e-06,0.000134300374531012
"DYRK2",-0.225156609551792,5.49180015394342,65.6464573315275,1.08938295013857e-06,0.000134300374531012
"PPP1R35",0.359401471908695,3.84621118645273,65.5967649193428,1.09426256386961e-06,0.000134300374531012
"NPNT",-0.407861246657016,3.42388309064837,65.5615070248233,1.09773989301729e-06,0.000134300374531012
"KBTBD8",-0.534671656867669,2.75799723263873,65.3742578216093,1.11642016852551e-06,0.000134300374531012
"LINC00673",-0.254118465611019,4.59356532350471,65.3393523405716,1.11994237983901e-06,0.000134300374531012
"CCDC80",-0.298563097964078,4.86689482150169,65.336556263144,1.12022507224678e-06,0.000134300374531012
"KIAA1549L",0.218202269627879,4.9945033478521,64.45167971028,1.21392429037914e-06,0.00014427908785739
"PANK2",-0.251408423395964,4.67937761668234,64.0919943282474,1.25454532988027e-06,0.000145214944212514
"EVI5L",0.397253240125482,4.52938498978317,64.0876943847831,1.25504024227715e-06,0.000145214944212514
"SUGCT",0.288318608322101,3.44883518533305,64.0705449474772,1.25701631646357e-06,0.000145214944212514
"WIPF1",0.518692194757897,1.19256900116835,64.0107915729084,1.26392930336561e-06,0.000145214944212514
"SLC2A3",0.366363429659447,3.79504398096563,63.6558350173867,1.30590074408062e-06,0.000148797136848261
"SACS",-0.299379943051581,7.2395103607775,63.4422873095041,1.33191724078608e-06,0.00015051756556326
"PDPN",-0.204044749818421,5.80607837015607,63.3516993083684,1.34313192417933e-06,0.000150550892997239
"C14orf159",0.284107148635002,4.09390980943363,63.1567893818434,1.36762895532844e-06,0.000151378067788638
"WWC1",-0.207109079305171,6.04407941570951,63.0615203664123,1.37978804487706e-06,0.000151378067788638
"FBXO2",0.356405228475712,4.39432877194591,62.9740890467461,1.39105550991376e-06,0.000151378067788638
"TCEB3",-0.234819969988045,6.42598968064453,62.9331620355002,1.39636592851524e-06,0.000151378067788638
"ADAM19",0.37053747400056,4.02523840259912,62.8638645663208,1.40541036316427e-06,0.000151378067788638
"EIF5",-0.208679343346126,7.43070555303624,62.4513879512926,1.46064932518872e-06,0.000156108311987418
"MYO1B",-0.177933470142188,8.22970985688669,61.923854308508,1.53494577964732e-06,0.000162754068665245
"RBM12",-0.198268756701285,6.73156569788253,61.8448416285035,1.54644106732045e-06,0.000162754068665245
"DDIT4L",0.773362246738564,0.835132476053712,61.5952836903846,1.58339895664974e-06,0.000164592834426208
"ZNF862",0.393266036723521,2.95152016315342,61.5660823767057,1.58778900258836e-06,0.000164592834426208
"PTK6",0.415046024148537,4.37601598359037,61.417013362159,1.61041728098278e-06,0.000165692709350072
"LRRC59",-0.197069934368884,7.96703513376491,61.1683196786061,1.64899270342047e-06,0.000168404906681912
"TMEM129",0.296099572027282,4.86596133888104,60.8598880935435,1.69830809798252e-06,0.000172165983432978
"CDC42EP5",0.318476151401537,3.85146186031131,60.3941359439214,1.77600285482428e-06,0.000178728112112864
"NFKB2",-0.321767024918779,5.43506867432222,60.1568703541224,1.8171376964041e-06,0.000180245547848677
"PDCD11",-0.163894239662975,7.07138198654792,60.1563526514681,1.81722863211476e-06,0.000180245547848677
"ACP5",0.396133219156687,2.19235121353571,59.944947379024,1.8548004811969e-06,0.000182658101673298
"THSD4",0.280807531829619,6.85613542251889,59.4906396345871,1.93858204257685e-06,0.000185683726510981
"WWC3",0.291863905876731,5.3119338144717,59.446045517693,1.94703622906105e-06,0.000185683726510981
"HSPA8",-0.424134494757202,10.2885713405062,59.4224697454599,1.95152274455512e-06,0.000185683726510981
"NAPRT",0.322974351611538,5.49625020775652,59.4072657313477,1.95442235756494e-06,0.000185683726510981
"EDEM1",0.263909858391755,7.33450073643238,59.3578871719341,1.96387350293756e-06,0.000185683726510981
"CRAT",0.57755778607418,3.01606563204722,59.2948556209313,1.97601375735923e-06,0.000185683726510981
"RNF135",0.299859911642415,3.48182235704677,59.2752860973485,1.97980037695758e-06,0.000185683726510981
"PML",-0.293491698583833,7.33393689481458,59.178227360448,1.99870368402827e-06,0.000185907438227631
"POLR3B",-0.231503807913615,4.62507351307184,59.1250183290606,2.00915415216632e-06,0.000185907438227631
"YWHAG",-0.206429757292699,8.03604348503808,58.8098503541765,2.07234853900598e-06,0.000190476462048503
"USP18",-0.276831432468531,3.51142436534295,58.3695724907013,2.16446504527983e-06,0.000196911110011636
"LOC652276",-0.242522386476028,3.73842169373897,58.2091435512141,2.19918587379507e-06,0.000196911110011636
"NUP50",-0.185830301082448,6.73938279619625,58.105166033318,2.2220287448254e-06,0.000196911110011636
"GLUL",0.238004378681032,8.94665481224085,58.1050811728848,2.22204749814845e-06,0.000196911110011636
"YWHAH",-0.193786819836569,6.74609346812537,58.0323076401342,2.23819645695192e-06,0.000196911110011636
"AIG1",0.246255572182998,4.42241334308941,57.9883325427098,2.24801976907823e-06,0.000196911110011636
"FAM210B",0.226616643803824,4.67199023695917,57.9582392478086,2.25477048111435e-06,0.000196911110011636
"NOL10",-0.189394777860333,5.36298831566302,57.9500332363041,2.25661531746127e-06,0.000196911110011636
"GPX3",0.381848963859742,3.37462014254441,57.7005121782824,2.31354288574254e-06,0.000200526573885
"GJC2",0.589502747308299,1.75925021955823,57.620079105523,2.33224159753117e-06,0.000200526573885
"OSR2",-0.598485034674211,2.33961615217203,57.5797474259585,2.34168262823566e-06,0.000200526573885
"TMPPE",-0.318276712139764,3.85568535389829,57.4278825248004,2.37762542100952e-06,0.000202339076152293
"CDV3",-0.209772825003997,8.01873539311875,57.367045022358,2.39220058118689e-06,0.000202339076152293
"SEMA4B",0.289658941273398,6.3972029970635,56.8221619039061,2.52738938052247e-06,0.000212470227983313
"LRP1",0.37072330981124,6.42125563005816,56.7163178477233,2.55465022641051e-06,0.000213460379827404
"GEMIN5",-0.237611600079383,6.0154033711539,56.1855578168085,2.69651609133941e-06,0.000223957032236725
"SEMA3C",-0.27680132521325,6.56824775749717,56.1153003365104,2.71596074324374e-06,0.000224221262078452
"NEFL",-0.290304458566918,4.34934399094619,56.0004316355385,2.7480979481165e-06,0.000225523966730251
"THBS1",-0.243129359938788,13.2414379359444,55.9062579627696,2.77476933000981e-06,0.000226365353567132
"URB2",-0.248396298683151,5.39520055251765,55.4552918054489,2.90665640044379e-06,0.000234934880799382
"IRS1",-0.193363362165471,6.50970162151077,55.4312215067533,2.91389458306334e-06,0.000234934880799382
"ZNF142",-0.208810418017942,5.81233503565084,55.0980357251486,3.01623069915677e-06,0.00024009144523962
"DNAJB2",-0.183378708403142,4.9604683188423,55.071276606074,3.02462605663671e-06,0.00024009144523962
"RSPH3",0.314745913623607,2.59638750846919,55.0464464414617,3.03244009652877e-06,0.00024009144523962
"ALOX15B",0.724539191461754,4.54166651284172,54.9987694081182,3.04750873409251e-06,0.00024009144523962
"NAGS",0.34645436677156,3.48956529031383,54.9200781691367,3.07256698416431e-06,0.000240690233015189
"AKAP2",-0.177212298965893,7.88409794097478,54.8062690048258,3.1092253497564e-06,0.000242159965241136
"TNFAIP3",-0.272896967850968,9.34892528558651,54.7422502917887,3.1300653304725e-06,0.000242159965241136
"UTP20",-0.217249333718543,6.84132852100346,54.6996474615739,3.14402217873093e-06,0.000242159965241136
"GINS3",-0.279997837193445,3.6587802544687,54.4991956088122,3.21065191897975e-06,0.000245918100038744
"PDCD4",0.342192106509173,5.32164602560096,54.4019416762285,3.24355873908703e-06,0.000247065990805486
"SLC7A6",-0.151997666738953,6.12360348953071,54.3214465813575,3.27108647637447e-06,0.000247793787086675
"TIMP2",0.36176638898401,3.75320678690175,54.0636135228239,3.36107230115039e-06,0.000252229760382449
"CLIP2",0.421395550011064,4.37883113582419,54.0490619662402,3.36623456229569e-06,0.000252229760382449
"VEGFA",0.354415904055182,7.13588897107283,53.8369541129279,3.4425182612871e-06,0.000256046105946025
"OBSCN",0.433233382718066,5.84483183495008,53.7405412123899,3.47784383045584e-06,0.000256046105946025
"NSUN2",-0.194474742701174,6.76678455841084,53.7310972657384,3.48132627930799e-06,0.000256046105946025
"NTSR1",0.623727042887195,4.12681071995608,53.7036950246027,3.49145339217035e-06,0.000256046105946025
"CTCF",-0.169722529835629,5.6831145634277,53.6245524859223,3.52089165665879e-06,0.000256838800372247
"MAT2A",-0.251092070353844,7.36980596734191,53.5014972430399,3.56722854607366e-06,0.000258849368235355
"ABCF2",-0.184299172899301,6.51468277592802,53.3485643004207,3.62578940389059e-06,0.000261721248750993
"EGFR",0.201945414798298,8.85716932510794,53.1425768078689,3.70640880978694e-06,0.000266147178440274
"LINC01133",0.241247382089825,4.11150897197438,53.0508487621084,3.74296652608961e-06,0.000267379686503614
"BYSL",-0.22610498605851,4.99120254046961,52.8897471312001,3.80817369326373e-06,0.000267963017014845
"TAF5L",-0.164134651552133,5.13132729621927,52.8584385654215,3.82099606841187e-06,0.000267963017014845
"PADI3",0.658699880575097,1.57809965850682,52.7785760737783,3.85392745672449e-06,0.000267963017014845
"HSPH1",-0.222648946450701,7.70722537572216,52.7349845899438,3.87203909339545e-06,0.000267963017014845
"PSMD11",-0.157752738512613,6.91919516327851,52.6903850354368,3.89067021121845e-06,0.000267963017014845
"TXNRD1",-0.232236911466071,6.64319671852454,52.6576199614093,3.90442278913301e-06,0.000267963017014845
"TRAM2",-0.217370239663379,5.67044161184335,52.6562450915417,3.90500107929302e-06,0.000267963017014845
"HSP90AB1",-0.165877329450606,10.0099256222832,52.6523979920757,3.90661974468585e-06,0.000267963017014845
"ZSCAN18",0.292685076456087,3.28910936088904,52.5446782821153,3.95225528108572e-06,0.000269751205744202
"ZNF296",-0.383759780906176,3.00713176113323,52.4966099336094,3.97281564465561e-06,0.000269818764989492
"TET3",-0.227837451195605,5.74644687031377,52.3464779902833,4.0378224632287e-06,0.000272889501473206
"GNPTAB",-0.188667079388454,5.87598894280623,52.2700446339563,4.07138393805036e-06,0.000273815465140977
"RBCK1",0.284243560529471,6.05716417395545,52.2017029021381,4.10166232700422e-06,0.000274512711176734
"P3H2",-0.215008035090697,6.36614396841764,52.021920838575,4.18254903005233e-06,0.000277131770268088
"HN1L",-0.14857479163125,7.30724820622694,52.0079683023097,4.18890226395235e-06,0.000277131770268088
"IL16",-0.389744506838955,2.67634322414946,51.981252144533,4.2010981349119e-06,0.000277131770268088
"PALM2",-0.438656023148618,2.65478677201893,51.8435461933364,4.26460721368672e-06,0.000278952012272728
"DDB2",0.259628562319076,4.7877852756035,51.7959681218283,4.2868041556244e-06,0.000278952012272728
"CORO1C",-0.153185244772321,7.92394932685659,51.765054841034,4.30129704188757e-06,0.000278952012272728
"RHPN1",0.510272331978414,1.26635139624067,51.7473483591003,4.30962345790173e-06,0.000278952012272728
"D2HGDH",0.349511174494639,3.36523541941911,51.6878648045757,4.33773045701297e-06,0.000279459298181485
"PRNP",0.1687217323191,8.37712286546064,51.5002958475091,4.42773999285503e-06,0.000282224642297536
"IQCJ-SCHIP1",-0.250715794476353,4.11399954686106,51.4622587154308,4.44625202726004e-06,0.000282224642297536
"CYR61",-0.239287992353667,7.93427630100837,51.4376139979582,4.45829336919134e-06,0.000282224642297536
"ZDHHC1",0.476037443855302,1.69127925370864,51.4289505583553,4.46253514331347e-06,0.000282224642297536
"FCGRT",0.467778543488909,2.71000625736817,51.344867705426,4.5039438548708e-06,0.000283542803320108
"SCN8A",0.36826263376256,2.62104735520383,51.1223310817341,4.61567123413438e-06,0.000289255724113685
"NR1D1",0.393292752517568,4.54964426399259,50.9687703607305,4.6946139168414e-06,0.000292871683581413
"ERCC1",0.226074291158695,7.14351233978221,50.8087364076716,4.77852917651149e-06,0.000295792464126795
"FBLN1",0.209473891109458,5.95108749241069,50.7977703538928,4.78434173498769e-06,0.000295792464126795
"FEN1",-0.193033947590382,6.06125561972605,50.7238821688998,4.82371727588892e-06,0.000296895491440538
"PPARGC1B",-0.178434445323617,4.92429745584477,50.6167756793452,4.88145377401136e-06,0.000299113791921309
"CLSPN",-0.189803167551412,5.99706717607438,50.5085393422955,4.9406022468503e-06,0.000301398598129757
"SLC7A8",0.232255453520258,6.8961794619061,50.4238150213196,4.98747326660522e-06,0.000302917594390688
"ADAMTS7",0.611768721390105,1.42846781200772,50.2349608084258,5.09378946322929e-06,0.000308017874252378
"SLC7A2",-0.271758198556585,3.88368453842873,50.1449062560221,5.14539551940107e-06,0.000308061422800594
"IFIT3",-0.293228700581849,5.27103409741421,50.118300546755,5.16075605226295e-06,0.000308061422800594
"RRP12",-0.237054347577373,5.99673744528205,50.0937511969896,5.17497582291335e-06,0.000308061422800594
"HADH",0.221802464572734,4.83138440654342,50.0784059488098,5.18388700150416e-06,0.000308061422800594
"EGFR-AS1",0.295350614124821,3.35757948658226,50.005673032325,5.22636294601479e-06,0.000309252643505176
"S100A4",0.511146352910346,2.18385878310453,49.8051743864818,5.34552656487895e-06,0.000314691447113436
"ANKRD33B",-0.206838808942723,4.36146544245834,49.7746664929872,5.36392906880811e-06,0.000314691447113436
"SMCR8",-0.171060718126546,6.06263570203603,49.5477417199602,5.50310389965612e-06,0.000321488531629487
"PRDX5",0.28812729203596,6.75312048237653,49.4451557438079,5.56737070708161e-06,0.000323870632652043
"CXCL1",-0.713792613640044,5.24133092893133,49.4050010332154,5.59275936612877e-06,0.000323980560423602
"POP1",-0.222135884101132,5.88795127191909,49.23129269832,5.70412384033674e-06,0.000329049185718505
"ANK3",0.213934204467698,4.4412853411294,49.0945833608431,5.79355039050431e-06,0.000332815330141179
"NQO1",-0.220004904960872,5.30370745952477,48.9639291255251,5.88051488032505e-06,0.000336083593616846
"BAHCC1",0.215447911138354,4.80767226232979,48.922888769047,5.90813857566399e-06,0.000336083593616846
"PSME3",-0.178370885223608,7.07654366840274,48.9000519095975,5.923573891992e-06,0.000336083593616846
"TFPI2",0.307879514592108,4.86052325644327,48.8505477673171,5.95719183087904e-06,0.000336605753165284
"SH3TC1",0.338018271602024,4.9072003945311,48.7613119106748,6.01834307556269e-06,0.000336983261900628
"NOCT",-0.310457166298324,4.90692293900663,48.7426304235356,6.03123560506308e-06,0.000336983261900628
"DUSP5",0.214792557303676,6.96896504814126,48.7340044597167,6.03719922314174e-06,0.000336983261900628
"PPRC1",-0.191412771074572,7.09640505747563,48.5210946824322,6.18655159690007e-06,0.000342883002689332
"NEK9",0.167887961975115,5.78884165478258,48.5125462908248,6.1926356473231e-06,0.000342883002689332
"IFT140",0.296271133427846,3.64279860638939,48.4605391623726,6.22979763644648e-06,0.000343560880054751
"NID2",-0.407711438663271,2.1070007453686,48.3375068465762,6.31872916503536e-06,0.000347076968120887
"FAM111B",-0.436546379498867,4.51546769615961,47.951894901767,6.6069950573099e-06,0.000361016369153361
"RAPGEF3",0.382633884518363,2.43877127661158,47.9286134463233,6.6248742580547e-06,0.000361016369153361
"BPHL",0.371206664126676,2.6626906552746,47.8828817077832,6.66015542470048e-06,0.00036151008992262
"S100A7",-0.831012976205322,1.42224713775423,47.7299463012101,6.77971002817656e-06,0.00036655632219008
"CLTCL1",0.230207813515199,4.27140199668098,47.6193074264961,6.86772822922615e-06,0.000369864723032582
"DAPP1",-0.211247379685106,5.54068609630676,47.3861000024923,7.05756294739174e-06,0.00037860941772642
"FCHO1",0.440638347692309,1.84935164745547,47.1029655197405,7.29614376132275e-06,0.000389891217199057
"TNFSF15",0.486163184029299,2.83607223696835,46.9733134143968,7.40845863483558e-06,0.000390444156924027
"C12orf43",-0.224535121603701,4.16209557776578,46.9684479665776,7.4127117412172e-06,0.000390444156924027
"ZKSCAN1",0.171123773988199,6.7933274832699,46.9407079667965,7.43701384491864e-06,0.000390444156924027
"ACBD4",0.361232267310436,2.01919266692661,46.9366008898342,7.44061964598789e-06,0.000390444156924027
"CXCL6",-0.790756084108332,-0.963276997456768,46.9280995325962,7.44808974185966e-06,0.000390444156924027
"BTBD19",0.414933194901966,1.75880862371661,46.8274398457565,7.53719293624319e-06,0.000391754903754974
"SPRR2A",-0.79953897890339,4.54663584539833,46.7824005192028,7.57745508883964e-06,0.000391754903754974
"SPTB",0.296232868535386,4.57052486346801,46.7789996050684,7.58050523709792e-06,0.000391754903754974
"NPEPL1",0.462311925407167,3.33043730884963,46.7720385752798,7.58675268750114e-06,0.000391754903754974
"GTF3C6",-0.208292134406043,4.41982264411109,46.6487881627255,7.69834804317856e-06,0.000394845496899719
"IRX2",-0.199990367682923,5.26345077104586,46.6057733075929,7.73773555822408e-06,0.000394845496899719
"EIF4G2",-0.153561280645646,9.61654990556862,46.5995878333471,7.74341832709395e-06,0.000394845496899719
