"","logFC","logCPM","F","PValue","FDR"
"MAP3K4",0.115374348417513,5.33489076500597,39.0007722555902,1.89760792628576e-05,0.000219133849773268
"VPS35",0.137694589877165,6.80931630512185,38.9601920207113,1.9082412237972e-05,0.000220176749768439
"INTS3",-0.126486761086122,5.82240824973736,38.9444700876456,1.91237910694899e-05,0.000220361756728109
"PITPNM2",0.225012313040768,4.05715601918687,38.9379397398993,1.91410084645514e-05,0.000220361756728109
"MTCH2",0.142649434002346,6.06333429098066,38.9358380193557,1.91465534517074e-05,0.000220361756728109
"ATP6V1C1",0.167215163217474,5.43935769451936,38.8802136198781,1.92939754362429e-05,0.000221872644723723
"LYAR",0.136178771285622,5.37954009614823,38.8581309293977,1.93528599284382e-05,0.000222181600185231
"POLR2B",0.142605384139322,6.6647511724905,38.8580117640506,1.93531782434669e-05,0.000222181600185231
"CENPP",0.315059940076824,2.53326789966312,38.7478833528903,1.96499218223474e-05,0.000225400021437979
"VWA5A",-0.165906940789184,4.52953463585151,38.7282547242016,1.97033544761372e-05,0.000225824434704818
"NR1D1",-0.818722899651423,4.54964426399259,38.6943704166161,1.97959838689613e-05,0.000226697008606055
"TSR1",0.116809017768479,6.82674185897934,38.6682395141107,1.98677568969565e-05,0.000227329488158181
"VAMP3",0.162203271622436,6.27758727297107,38.5080993220725,2.03141439379341e-05,0.000232128389755628
"PEG10",-0.25412732466558,6.25745986436173,38.5056898863252,2.03209469419313e-05,0.000232128389755628
"GNPTAB",-0.121434034049701,5.87598894280623,38.4118891061834,2.05878216639429e-05,0.000234981599091282
"SRXN1",0.155567932309337,5.51393571681936,38.3424833162068,2.0787862475635e-05,0.000237067888913009
"DUBR",-0.250344111614963,2.85162751424835,38.313593209188,2.08717817127778e-05,0.000237827549168319
"TAB3",-0.190129033552225,5.38641924366876,38.2887437564675,2.09442728065151e-05,0.000238455838365476
"SGTB",-0.146241161607002,4.31528845719761,38.2794155027213,2.0971559349859e-05,0.000238568848167022
"KLHDC8B",0.294683534008502,2.83270133873612,38.261221713711,2.10248955962057e-05,0.000238977762847856
"HMOX1",-0.967671404137979,1.924704309326,38.2368849955483,2.10964821646823e-05,0.000239497919882533
"PDIA5",-0.259896405579424,4.50211825930925,38.2338210158599,2.1105514552303e-05,0.000239497919882533
"GRIP1",0.351027202595067,2.28042685913367,38.1887876600094,2.12387794431415e-05,0.000240811309494761
"HOXC11",0.284503043526348,3.08194523133392,38.131250003284,2.14104456750692e-05,0.000242500041265563
"UTRN",-0.184737682229598,7.02978783690583,38.1270583340839,2.1423013396623e-05,0.000242500041265563
"FAM162A",0.213323269806269,4.22823562205985,38.1162034105511,2.14555984051234e-05,0.000242668998587001
"LOC145694",0.404302317340619,0.922186234547586,38.1021003792595,2.1498018215167e-05,0.000242948820980941
"DNAJC15",-0.191942304351183,4.94210368468737,38.0792059933481,2.15670848472881e-05,0.00024352907146379
"TOMM40",0.135417921844571,6.95117597503122,38.058520962768,2.16297039851364e-05,0.000244035625750201
"DTNB",0.173806557239927,4.38143285567969,38.0338568204875,2.17046400340796e-05,0.000244680199629469
"PDXDC1",-0.125335728666555,6.31583961927192,37.9776747506958,2.18764432154683e-05,0.000246220409865965
"EED",0.184400831847871,4.12332314956508,37.9774606489057,2.18771008911617e-05,0.000246220409865965
"FZD1",0.181432730004773,3.89611539451764,37.9514613920938,2.19571329551427e-05,0.000246918920678864
"FAM134B",-0.686462467695853,0.834061941845777,37.9201819468376,2.20538614090684e-05,0.000247803894916941
"ACACA",-0.131236764415124,7.89058927920723,37.8995437899571,2.21179487597398e-05,0.000248242335450752
"SV2A",-0.440703430715808,2.06036252773626,37.8959884901421,2.21290104007547e-05,0.000248242335450752
"GEMIN4",0.13189861342028,6.1901547967666,37.8740367680203,2.2197448863976e-05,0.000248632374605502
"GDA",-0.799146269305112,0.592423318664512,37.8732310777985,2.21999653355371e-05,0.000248632374605502
